ID,Parent,Child,TrueOrFalse
327,X128,X351,false
328,X483,X196,false
329,X371,X191,false
330,X284,X448,false
331,X206,X298,false
332,X418,X493,false
333,X242,X375,false
334,X297,X484,false
335,X368,X483,false
336,X96,X236,false
337,X382,X342,false
338,X386,X370,false
339,X200,X69,false
340,X173,X364,false
341,X236,X258,false
342,X234,X95,false
343,X394,X116,false
344,X98,X60,false
345,X420,X313,false
346,X292,X492,false
347,X297,X397,false
348,X169,X330,false
349,X331,X12,false
350,X315,X272,false
351,X99,X431,false
352,X497,X150,false
353,X91,X254,false
354,X242,X276,false
355,X300,X121,false
356,X48,X9,false
357,X125,X382,false
358,X470,X172,false
359,X246,X130,false
360,X429,X22,false
361,X368,X480,false
362,X333,X482,false
363,X253,X134,false
364,X285,X460,false
365,X286,X318,false
366,X404,X301,false
367,X291,X229,false
368,X368,X243,false
369,X328,X6,false
370,X204,X244,false
371,X50,X239,false
372,X225,X92,false
373,X198,X150,false
374,X325,X478,false
375,X479,X248,false
376,X259,X217,false
377,X206,X452,false
378,X409,X499,false
379,X292,X264,false
380,X30,X249,false
381,X78,X346,false
382,X249,X111,false
383,X98,X183,false
384,X329,X269,false
385,X137,X235,false
386,X454,X141,false
387,X140,X454,false
388,X35,X76,false
389,X70,X125,false
390,X497,X55,false
391,X236,X308,false
392,X360,X38,false
393,X351,X20,false
394,X56,X254,false
395,X255,X185,false
396,X355,X346,false
397,X135,X495,false
