ID,Parent,Child,TrueOrFalse
215,X93,X467,false
216,X110,X287,false
217,X197,X55,false
218,X231,X280,false
219,X26,X416,false
220,X51,X184,false
221,X261,X55,false
222,X423,X160,false
223,X29,X213,false
224,X205,X414,false
225,X135,X312,false
226,X466,X125,false
227,X137,X232,false
228,X183,X433,false
229,X165,X395,false
230,X214,X151,false
231,X47,X129,false
232,X324,X293,false
233,X266,X47,false
234,X286,X181,false
235,X401,X453,false
236,X475,X310,false
237,X215,X283,false
238,X401,X389,false
239,X364,X128,false
240,X492,X14,false
241,X244,X86,false
242,X498,X234,false
243,X180,X319,false
244,X337,X263,false
245,X366,X369,false
246,X387,X466,false
247,X369,X325,false
248,X26,X493,false
249,X154,X134,false
250,X72,X421,false
251,X313,X188,false
252,X126,X243,false
253,X141,X409,false
254,X55,X167,false
255,X79,X29,false
256,X59,X146,false
257,X22,X451,false
258,X362,X322,false
259,X359,X319,false
260,X51,X73,false
261,X212,X413,false
262,X406,X231,false
263,X395,X311,false
264,X346,X106,false
265,X180,X1,false
266,X350,X340,false
267,X390,X9,false
268,X267,X167,false
269,X381,X193,false
270,X287,X457,false
271,X7,X289,false
272,X286,X179,false
273,X180,X424,false
274,X326,X136,false
275,X470,X32,false
276,X334,X193,false
277,X361,X197,false
278,X413,X223,false
279,X218,X111,false
280,X200,X341,false
281,X274,X176,false
282,X125,X103,false
283,X70,X149,false
284,X157,X286,false
285,X203,X18,false
286,X146,X303,false
287,X196,X41,false
288,X248,X323,false
289,X293,X493,false
290,X456,X390,false
291,X274,X34,false
292,X348,X345,false
293,X27,X93,false
294,X409,X354,false
295,X488,X462,false
296,X47,X172,false
297,X158,X246,false
298,X498,X168,false
299,X283,X73,false
300,X171,X163,false
301,X295,X327,false
302,X228,X12,false
303,X210,X169,false
304,X310,X108,false
305,X67,X344,false
306,X400,X258,false
307,X215,X167,false
308,X226,X93,false
309,X239,X97,false
310,X165,X384,false
311,X442,X434,false
312,X121,X245,false
313,X174,X5,false
314,X386,X142,false
315,X374,X226,false
316,X58,X224,false
317,X497,X176,false
318,X208,X343,false
319,X181,X355,false
320,X214,X64,false
321,X220,X160,false
322,X320,X297,false
323,X41,X11,false
324,X131,X147,false
325,X351,X358,false
326,X466,X425,false
327,X235,X416,false
328,X365,X251,false
329,X3,X138,false
330,X458,X109,false
331,X61,X58,false
332,X133,X458,false
333,X191,X354,false
334,X223,X164,false
335,X336,X350,false
336,X212,X218,false
337,X59,X435,false
338,X295,X442,false
339,X114,X134,false
340,X488,X408,false
341,X248,X122,false
342,X205,X326,false
343,X2,X259,false
344,X419,X106,false
345,X454,X317,false
346,X10,X13,false
347,X9,X466,false
348,X213,X396,false
349,X172,X216,false
350,X421,X342,false
351,X62,X14,false
352,X198,X441,false
353,X450,X314,false
354,X467,X282,false
355,X10,X491,false
356,X329,X381,false
357,X313,X78,false
358,X147,X162,false
359,X177,X433,false
360,X476,X225,false
361,X231,X16,false
362,X136,X258,false
363,X206,X16,false
364,X389,X9,false
365,X339,X155,false
366,X171,X250,false
367,X117,X432,false
368,X493,X288,false
369,X365,X460,false
370,X293,X200,false
371,X383,X303,false
372,X374,X228,false
373,X467,X438,false
374,X445,X318,false
375,X209,X418,false
376,X224,X362,false
377,X8,X118,false
378,X474,X449,false
379,X345,X36,false
380,X279,X248,false
381,X369,X198,false
382,X396,X16,false
383,X303,X352,false
384,X362,X228,false
385,X162,X138,false
386,X196,X224,false
387,X60,X120,false
388,X240,X177,false
389,X428,X189,false
390,X50,X331,false
391,X86,X459,false
392,X277,X55,false
393,X404,X211,false
394,X170,X268,false
395,X237,X335,false
396,X247,X439,false
397,X182,X336,false
