ID,Parent,Child,TrueOrFalse
208,X28,X94,false
209,X259,X320,false
210,X340,X130,false
211,X112,X229,false
212,X166,X208,false
213,X409,X459,false
214,X392,X107,false
215,X37,X19,false
216,X10,X8,false
217,X118,X109,false
218,X164,X263,false
219,X58,X210,false
220,X417,X74,false
221,X166,X174,false
222,X478,X32,false
223,X378,X335,false
224,X0,X212,false
225,X242,X481,false
226,X410,X446,false
227,X128,X176,false
228,X477,X487,false
229,X315,X361,false
230,X103,X398,false
231,X238,X464,false
232,X97,X295,false
233,X467,X295,false
234,X434,X265,false
235,X255,X63,false
236,X157,X70,false
237,X412,X341,false
238,X174,X152,false
239,X5,X0,false
240,X285,X217,false
241,X304,X497,false
242,X9,X31,false
243,X11,X176,false
244,X156,X92,false
245,X497,X343,false
246,X356,X239,false
247,X94,X241,false
248,X245,X377,false
249,X446,X62,false
250,X213,X447,false
251,X400,X316,false
252,X147,X122,false
253,X283,X222,false
254,X468,X350,false
255,X329,X465,false
256,X310,X472,false
257,X256,X338,false
258,X476,X181,false
259,X252,X73,false
260,X49,X93,false
261,X471,X313,false
262,X349,X144,false
263,X414,X144,false
264,X64,X317,false
265,X492,X353,false
266,X13,X381,false
267,X423,X431,false
268,X96,X458,false
269,X7,X406,false
270,X457,X454,false
271,X443,X199,false
272,X176,X369,false
273,X251,X65,false
274,X310,X387,false
275,X124,X40,false
276,X446,X232,false
277,X437,X385,false
278,X276,X347,false
279,X114,X181,false
280,X218,X360,false
281,X103,X216,false
282,X478,X473,false
283,X100,X223,false
284,X183,X305,false
285,X308,X197,false
286,X85,X305,false
287,X134,X241,false
288,X405,X377,false
289,X337,X405,false
290,X302,X35,false
291,X208,X159,false
292,X394,X456,false
293,X303,X61,false
294,X231,X219,false
295,X299,X290,false
296,X137,X456,false
297,X397,X291,false
298,X1,X363,false
299,X29,X150,false
300,X352,X28,false
301,X194,X318,false
302,X396,X246,false
303,X17,X19,false
304,X420,X465,false
305,X167,X126,false
306,X167,X136,false
307,X454,X459,false
308,X76,X404,false
309,X332,X439,false
310,X46,X310,false
311,X322,X106,false
312,X213,X464,false
313,X225,X16,false
314,X311,X441,false
315,X497,X165,false
316,X394,X0,false
317,X498,X321,false
318,X366,X57,false
319,X338,X141,false
320,X107,X300,false
321,X191,X196,false
322,X33,X91,false
323,X234,X281,false
324,X77,X400,false
325,X216,X236,false
326,X308,X82,false
327,X371,X307,false
328,X177,X355,false
329,X469,X215,false
330,X451,X326,false
331,X156,X453,false
332,X486,X463,false
333,X224,X293,false
334,X175,X152,false
335,X315,X363,false
336,X420,X221,false
337,X41,X466,false
338,X409,X499,false
339,X346,X325,false
340,X149,X318,false
341,X90,X99,false
342,X194,X340,false
343,X60,X285,false
344,X121,X102,false
345,X168,X238,false
346,X359,X212,false
347,X191,X142,false
348,X298,X287,false
349,X156,X272,false
350,X376,X101,false
351,X323,X127,false
352,X380,X360,false
353,X89,X299,false
354,X156,X66,false
355,X490,X170,false
356,X322,X59,false
357,X333,X334,false
358,X70,X208,false
359,X305,X74,false
360,X308,X40,false
361,X237,X24,false
362,X419,X400,false
363,X162,X442,false
364,X415,X370,false
365,X63,X127,false
366,X153,X34,false
367,X162,X163,false
368,X62,X211,false
369,X426,X279,false
370,X106,X79,false
371,X371,X182,false
372,X452,X223,false
373,X196,X139,false
374,X305,X398,false
375,X433,X368,false
376,X56,X164,false
377,X263,X456,false
378,X236,X337,false
379,X327,X357,false
380,X170,X255,false
381,X178,X211,false
382,X389,X341,false
383,X62,X174,false
384,X379,X442,false
385,X252,X388,false
386,X435,X302,false
387,X242,X463,false
388,X475,X227,false
389,X144,X123,false
390,X40,X126,false
391,X4,X436,false
392,X22,X92,false
393,X156,X195,false
394,X8,X93,false
395,X369,X283,false
396,X78,X17,false
397,X294,X407,false
