Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
7515,-0.92,188173,Spring,2,3.8,95,1079,226,Omicron BA.2,No_or_limited_measures,702,No,86.6,4,9804,6436
8920,-0.92,261960,Spring,3,3.8,90,1351,237,Omicron BA.2,No_or_limited_measures,819,No,86.6,4,10307,7569
10190,-0.92,282724,Spring,3,4,80,1612,253,Omicron BA.2,No_or_limited_measures,868,No,86.6,4,10827,8578
11657,-0.92,282173,Spring,2,3.6,87,1817,277,Omicron BA.2,No_or_limited_measures,1005,No,86.6,4,11324,9840
13284,-0.92,314178,Spring,2,3.6,100,2149,278,Omicron BA.2,No_or_limited_measures,1019,No,86.5,4,11666,11135
11887,-0.92,256771,Spring,4,2.6,105,1830,286,Omicron BA.2,No_or_limited_measures,940,No,86.5,3,11774,10057
9023,17.75,196515,Spring,2,3.8,107,1255,293,Omicron BA.2,No_or_limited_measures,906,No,86.5,4,11776,7768
8356,17.75,204510,Spring,2,4,103,1116,304,Omicron BA.2,No_or_limited_measures,826,No,86.5,4,11992,7240
9995,17.75,279737,Spring,1,3.6,103,1381,305,Omicron BA.2,No_or_limited_measures,1001,No,86.5,4,12529,8614
11587,17.75,315804,Spring,2,4,124,1695,302,Omicron BA.2,No_or_limited_measures,1074,No,86.5,4,13102,9892
13038,17.75,312751,Spring,1,3.4,128,1906,310,Omicron BA.2,No_or_limited_measures,1227,No,86.5,4,13735,11132
14555,17.75,331187,Spring,2,3.8,119,2096,326,Omicron BA.2,No_or_limited_measures,1248,No,86.4,4,14166,12459
17107,17.75,386115,Spring,2,3.6,126,2669,320,Omicron BA.2,No_or_limited_measures,1279,No,86.4,4,14984,14438
14714,1.99,245010,Spring,3,3.8,127,2014,324,Omicron BA.2,No_or_limited_measures,1189,No,86.4,4,15048,12700
13204,1.99,250549,Spring,1,3.6,140,1596,325,Omicron BA.2,No_or_limited_measures,1204,No,86.4,4,15157,11608
15689,1.99,329908,Spring,1,3.4,145,2104,325,Omicron BA.2,No_or_limited_measures,1366,No,86.4,4,15971,13585
18445,1.99,361689,Spring,3,3.6,157,2441,338,Omicron BA.2,No_or_limited_measures,1435,No,86.4,4,16505,16004
21429,1.99,361720,Spring,3,3.4,154,2779,349,Omicron BA.2,No_or_limited_measures,1509,No,86.3,4,17448,18650
25753,1.99,393357,Spring,2,3.2,154,3532,336,Omicron BA.2,No_or_limited_measures,1622,No,86.3,3.75,17991,22221
25178,1.99,335903,Spring,4,2.6,166,3251,326,Omicron BA.2,No_or_limited_measures,1666,No,86.3,2.5,17538,21927
20140,-6,260955,Spring,3,3,159,2299,328,Omicron BA.2,No_or_limited_measures,1489,No,86.3,4,17637,17841
19915,-6,258166,Spring,3,3.6,163,2127,332,Omicron BA.2,No_or_limited_measures,1449,No,86.3,4,17806,17788
21609,-6,301587,Spring,4,2.6,166,2394,320,Omicron BA.2,No_or_limited_measures,1644,No,86.3,3.25,17885,19215
26630,-6,393622,Spring,3,3.6,187,3035,349,Omicron BA.2,No_or_limited_measures,1898,No,86.3,3.75,18589,23595
31657,-6,417887,Spring,3,3.2,214,3558,355,Omicron BA.2,No_or_limited_measures,2112,No,86.2,3.75,19112,28099
33735,-6,416194,Spring,3,3.2,192,3948,385,Omicron BA.2,No_or_limited_measures,2243,No,86.2,3.75,19870,29787
37349,-6,473685,Spring,3,3.4,177,4498,379,Omicron BA.2,No_or_limited_measures,2112,No,86.2,3.75,20171,32851
30929,4.15,326339,Spring,3,3.8,191,3364,372,Omicron BA.2,No_or_limited_measures,1995,No,86.2,4,19737,27565
27870,4.15,346756,Spring,1,3.6,167,3043,367,Omicron BA.2,No_or_limited_measures,1906,No,86.2,4,19593,24827
32960,4.15,447329,Spring,1,3,228,3727,355,Omicron BA.2,No_or_limited_measures,2000,No,86.1,3.75,20165,29233
38666,4.15,485790,Spring,2,3.2,223,4543,357,Omicron BA.2,No_or_limited_measures,2266,No,86.1,3.5,20451,34123
44716,4.15,530032,Spring,1,3,191,5214,361,Omicron BA.2,No_or_limited_measures,2438,No,86.1,3.5,20544,39502
49066,4.15,540210,Spring,2,3,197,5621,364,Omicron BA.2,No_or_limited_measures,2589,No,86.1,3.5,20522,43445
53758,4.15,577242,Spring,1,3,172,6354,351,Omicron BA.2,No_or_limited_measures,2456,No,86.1,3.25,20540,47404
42183,-1.78,455688,Spring,2,3.6,179,4587,342,Omicron BA.2,No_or_limited_measures,2303,No,86,4,20085,37596
37592,-1.78,438301,Spring,1,3.6,183,3996,350,Omicron BA.2,No_or_limited_measures,2083,No,86,4,19729,33596
47482,-1.78,602173,Spring,1,3.2,202,5204,352,Omicron BA.2,No_or_limited_measures,2144,No,86,3.75,20070,42278
54794,-1.78,646488,Spring,1,3.2,182,6198,356,Omicron BA.2,No_or_limited_measures,2428,No,86,4,19735,48596
73667,-1.78,718329,Spring,1,3.2,178,8672,359,Omicron BA.2,No_or_limited_measures,2687,No,85.9,4,19687,64995
80139,-1.78,723268,Spring,1,3.2,187,9514,365,Omicron,No_or_limited_measures,2561,No,85.9,4,19548,70625
92902,-1.78,733949,Spring,3,3.2,174,11372,363,Omicron,No_or_limited_measures,2558,No,85.9,4,19299,81530
68326,2.02,596444,Spring,2,3.8,156,7735,344,Omicron,No_or_limited_measures,2246,No,85.9,4,18530,60591
61460,2.02,565023,Spring,3,4,160,6492,345,Omicron,No_or_limited_measures,2137,No,85.9,4,17805,54968
72443,2.02,711313,Spring,3,3.6,175,8010,333,Omicron,No_or_limited_measures,2245,No,85.8,4,17866,64433
82905,2.02,741482,Spring,3,3.6,158,9278,330,Omicron,No_or_limited_measures,2356,No,85.8,4,17614,73627
94180,2.02,818369,Spring,3,3.4,155,10737,302,Omicron,No_or_limited_measures,2500,No,85.8,4,17140,83443
99093,2.02,803232,Spring,3,3.2,161,11348,316,Omicron,No_or_limited_measures,2432,No,85.8,4,16903,87745
109322,2.02,808175,Spring,3,3.2,155,12893,299,Omicron,No_or_limited_measures,2279,No,85.8,3.75,16484,96429
81060,-2.34,609563,Spring,3,3.8,167,8867,280,Omicron,No_or_limited_measures,2036,No,85.7,4,15689,72193
67426,-2.34,601004,Spring,2,3.8,163,6818,277,Omicron,No_or_limited_measures,2061,No,85.7,4,15232,60608
75302,-2.34,737174,Spring,2,3.2,168,7891,287,Omicron,No_or_limited_measures,1963,No,85.7,4,15159,67411
82860,-2.34,765678,Spring,3,3.6,137,8929,292,Omicron,No_or_limited_measures,2085,No,85.7,4,14923,73931
91780,-2.34,838519,Spring,1,3,141,9885,281,Omicron,No_or_limited_measures,2132,No,85.6,4,14475,81895
93683,-2.34,787563,Spring,2,3.2,119,10020,281,Omicron,No_or_limited_measures,2146,No,85.6,4,14305,83663
99865,-2.34,783005,Spring,2,3.2,137,10886,280,Omicron,No_or_limited_measures,1991,No,85.6,4,13784,88979
75738,-2.93,600618,Spring,1,3.6,108,7907,257,Omicron,No_or_limited_measures,1827,No,85.6,4,13034,67831
62062,-2.93,570068,Spring,1,3.8,117,6156,252,Omicron,No_or_limited_measures,1628,No,85.6,4,12658,55906
67038,-2.93,696949,Spring,1,3.2,119,6661,254,Omicron,No_or_limited_measures,1736,No,85.5,4,12346,60377
70507,-2.93,730205,Spring,2,3.2,113,7241,253,Omicron,No_or_limited_measures,1719,No,85.5,4,12173,63266
73521,-2.93,745484,Spring,2,3.2,104,7495,266,Omicron,No_or_limited_measures,1832,No,85.5,4,11975,66026
70123,-2.93,714301,Spring,2,3.2,117,7155,275,Omicron,No_or_limited_measures,1699,No,85.4,4,11856,62968
68541,-2.93,728433,Spring,2,3.4,123,7391,269,Omicron,No_or_limited_measures,1531,No,85.4,3.75,11533,61150
49021,-0.25,529677,Spring,2,3.8,91,4829,263,Omicron,No_or_limited_measures,1455,No,85.4,4,11057,44192
38752,-0.25,505253,Spring,1,3.8,101,3559,256,Omicron,No_or_limited_measures,1246,No,85.4,4,10911,35193
41396,-0.25,630426,Spring,1,3.2,109,3987,257,Omicron,No_or_limited_measures,1370,No,85.3,3.75,10913,37409
43750,-0.25,667217,Spring,2,3.4,100,4229,264,Omicron,No_or_limited_measures,1476,No,85.3,3,10715,39521
46162,-0.25,703159,Spring,1,3.2,145,4558,279,Omicron,No_or_limited_measures,1457,No,85.3,3.5,10857,41604
44780,-0.25,653860,Spring,1,3.2,104,4247,278,Omicron,No_or_limited_measures,1363,No,85.3,2.75,10929,40533
44633,-0.25,709674,Winter,3,3.6,105,4313,290,Omicron,No_or_limited_measures,1401,No,85.2,3.75,10968,40320
31360,-4.46,535313,Winter,4,3.8,117,2827,271,Omicron,No_or_limited_measures,1100,No,85.2,3.75,10740,28533
25088,-4.46,492118,Winter,2,3.8,99,2136,255,Omicron,No_or_limited_measures,1084,No,85.2,3.75,10585,22952
27838,-4.46,615874,Winter,2,3.6,119,2548,271,Omicron,No_or_limited_measures,1106,No,85.2,3.75,10863,25290
30617,-4.46,690010,Winter,1,3.4,123,2889,289,Omicron,No_or_limited_measures,1223,No,85.1,3.75,10997,27728
36462,-4.46,760441,Winter,2,3.4,116,3439,304,Omicron,No_or_limited_measures,1244,No,85.1,3.75,11288,33023
39144,-4.46,739443,Winter,2,3.4,116,3761,312,Omicron,No_or_limited_measures,1179,No,85.1,3.75,11330,35383
45116,-4.46,834143,Winter,2,3.4,105,4290,324,Omicron,No_or_limited_measures,1239,No,85,3.25,11617,40826
37681,-4.23,708132,Winter,1,3.4,123,3370,334,Omicron,No_or_limited_measures,1137,No,85,3.75,11424,34311
34644,-4.23,577649,Winter,2.5,3.4,121,3036,328,Omicron,No_or_limited_measures,1013,No,85,3.75,11498,31608
33236,-4.23,707876,Winter,2,2,126,3015,335,Omicron,No_or_limited_measures,1100,No,85,2.5,11479,30221
44691,-4.23,906915,Winter,3.5,3.4,124,4272,330,Omicron,No_or_limited_measures,1186,No,84.9,3.5,11852,40419
51546,-4.23,977558,Winter,3,3.2,126,4843,359,Omicron,No_or_limited_measures,1373,No,84.9,3.25,12003,46703
52492,-4.23,891198,Winter,2.5,2.6,131,4970,354,Omicron,No_or_limited_measures,1372,No,84.9,3,12341,47522
54686,-4.23,903293,Winter,3.5,3.4,151,5198,393,Omicron,No_or_limited_measures,1352,No,84.8,3,12544,49488
41737,-3.26,784949,Winter,2.5,3.6,126,3793,384,Omicron,No_or_limited_measures,1187,No,84.8,3.75,12310,37944
37430,-3.26,723602,Winter,3,3.8,143,3264,400,Omicron,No_or_limited_measures,1148,No,84.8,3.75,12258,34166
44557,-3.26,924488,Winter,3,3.6,140,4059,416,Omicron,No_or_limited_measures,1188,No,84.7,3.5,12597,40498
52279,-3.26,1045891,Winter,2.5,3.4,121,5140,430,Omicron,No_or_limited_measures,1346,No,84.7,3.75,13015,47139
64303,-3.26,1176413,Winter,3,3.4,142,6353,432,Omicron,No_or_limited_measures,1426,No,84.6,3.75,13408,57950
69624,-3.26,1078195,Winter,3,3.2,157,6860,430,Omicron,No_or_limited_measures,1477,No,84.6,3.5,13845,62764
76461,-3.26,1141695,Winter,3,3.4,136,7800,443,Omicron,No_or_limited_measures,1431,No,84.5,3.25,14094,68661
60535,-3.3,1007469,Winter,2.5,3.6,155,5914,441,Omicron,No_or_limited_measures,1350,No,84.5,3.75,13901,54621
52301,-3.3,845042,Winter,2.5,3.8,166,4764,458,Omicron,No_or_limited_measures,1245,No,84.5,3.75,13999,47537
63188,-3.3,1064207,Winter,2.5,3.2,157,5876,474,Omicron,No_or_limited_measures,1420,No,84.4,3.25,14481,57312
76618,-3.3,1222608,Winter,3,3.2,189,7534,478,Omicron,No_or_limited_measures,1491,No,84.4,3.25,14913,69084
88400,-3.3,1337656,Winter,2.5,3.2,181,8676,483,Omicron,No_or_limited_measures,1662,No,84.3,3.25,15101,79724
93763,-3.3,1187284,Winter,3,3.2,200,9556,502,Omicron,No_or_limited_measures,1771,No,84.3,3.25,15490,84207
104922,-3.3,1236640,Winter,2.5,3.2,201,10734,511,Omicron,No_or_limited_measures,1662,No,84.2,3,15938,94188
87555,-3.89,1128984,Winter,3.5,3.6,188,8564,520,Omicron,No_or_limited_measures,1426,No,84.2,3.5,15583,78991
73502,-3.89,923854,Winter,3,3.8,178,6650,527,Omicron,No_or_limited_measures,1451,No,84.1,3.5,15297,66852
84018,-3.89,1160207,Winter,3,3.2,199,7909,535,Omicron,No_or_limited_measures,1529,No,84.1,3,16170,76109
96183,-3.89,1286463,Winter,2.5,3,211,9367,549,Omicron,No_or_limited_measures,1685,No,84,2.75,16396,86816
108652,-3.89,1442328,Winter,2.5,3,195,10724,561,Omicron,Social_distancing,1881,Yes,84,2.75,16736,97928
113162,-3.89,1275404,Winter,2,3,194,11222,575,Omicron,Social_distancing,1899,Yes,83.9,2.75,16813,101940
127331,-3.89,1355027,Winter,2.5,3,221,12644,598,Omicron,Social_distancing,1785,Yes,83.9,2.75,17396,114687
102327,-4.32,1228669,Winter,3,3.6,217,9743,603,Omicron,Social_distancing,1691,Yes,83.8,3.5,17114,92584
81715,-4.32,1038336,Winter,2.5,3.6,218,7180,625,Omicron,Social_distancing,1439,Yes,83.8,3.5,17147,74535
91562,-4.32,1220379,Winter,2,3,246,8406,640,Omicron,Social_distancing,1676,Yes,83.7,2.75,17780,83156
100314,-4.32,1371887,Winter,2.5,3,198,9280,664,Omicron,Social_distancing,1912,Yes,83.6,2.75,18219,91034
111749,-4.32,1535657,Winter,2.5,3,216,10508,675,Omicron,Social_distancing,1991,Yes,83.6,2.75,18730,101241
118736,-4.32,1313770,Winter,2.5,3,226,11242,703,Omicron,Social_distancing,2013,Yes,83.5,2.75,19227,107494
131503,-4.32,1382747,Winter,3,3,228,12533,713,Omicron,Social_distancing,2028,Yes,83.4,2.75,19664,118970
98075,-3.89,1275520,Winter,3,3.4,250,8949,715,Omicron,Social_distancing,1942,Yes,83.4,3.5,19429,89126
77926,-3.89,1071093,Winter,2.5,3.4,256,6637,712,Omicron,Social_distancing,1788,Yes,83.3,3.25,19305,71289
86312,-3.89,1257257,Winter,2,3,231,7675,746,Omicron,Social_distancing,1941,Yes,83.2,2.75,19551,78637
96397,-3.89,1409318,Winter,2.5,3,236,8860,777,Omicron,Social_distancing,2167,Yes,83.2,3,19766,87537
103207,-3.89,1572177,Winter,2.5,3,236,9733,785,Omicron,Social_distancing,2204,Yes,83.1,3,19931,93474
115222,-3.89,1407849,Winter,1.5,2.4,232,10794,793,Omicron,Social_distancing,2419,Yes,83.1,2.75,19958,104428
132814,-3.89,1620875,Winter,2,2.8,238,12524,821,Omicron,Social_distancing,2459,Yes,83,3,20057,120290
95759,1.24,1634426,Winter,3,3.4,238,8801,816,Omicron,Social_distancing,2216,Yes,83,3.5,19250,86958
93601,1.24,1314078,Winter,2,2.8,212,8623,820,Omicron,Social_distancing,2099,Yes,82.9,3,18808,84978
120276,1.24,1588137,Winter,2,2.8,222,11708,840,Omicron,Social_distancing,2047,Yes,82.8,2.75,18872,108568
172959,1.24,1799011,Winter,1.5,2.2,215,17978,868,Omicron,Social_distancing,2343,Yes,82.8,2.75,18690,154981
222133,1.24,2058093,Winter,1.5,2.6,176,22797,875,Omicron,Social_distancing,2407,Yes,82.7,2.75,18213,199336
275618,1.24,2061041,Winter,1.5,2.2,197,28341,900,Omicron,Social_distancing,2400,Yes,82.6,2.25,17491,247277
229869,1.24,1721767,Winter,3.5,2.2,174,23543,878,Omicron,Social_distancing,2479,Yes,82.6,1.75,16498,206326
181063,5.23,1359060,Winter,2.5,3.2,168,17728,864,Omicron,Social_distancing,2118,Yes,82.5,3,15306,163335
118206,5.23,1054753,Winter,1.5,2.4,172,10600,857,Omicron,Social_distancing,2076,Yes,82.5,2,14671,107606
188555,5.23,1731869,Winter,2,2.4,154,17238,883,Omicron,Social_distancing,2108,Yes,82.5,2.25,14341,171317
236565,5.23,1530435,Winter,2,2.4,175,21919,875,Omicron,Social_distancing,2405,Yes,82.4,2.25,13308,214646
272761,5.23,1515737,Winter,2.5,2.2,127,23926,868,Omicron,Social_distancing,2635,Yes,82.4,2.25,12116,248835
212448,5.23,1491353,Winter,1.5,2,158,18373,851,Omicron,Social_distancing,2315,Yes,82.3,1.75,11069,194075
194983,5.23,1317586,Winter,1.5,2,131,16048,870,Omicron,Social_distancing,1973,Yes,82.2,1.75,9907,178935
116262,10.98,1270902,Winter,1.5,2.8,114,8976,851,Omicron,Social_distancing,1547,Yes,82.2,2.25,8886,107286
70357,10.98,1158898,Winter,1.5,1.8,113,5093,838,Omicron,Social_distancing,1420,Yes,82.2,2,8468,65264
137262,10.98,1604482,Winter,2,2.4,115,11073,835,Omicron,Social_distancing,1204,Yes,82.2,2.25,8658,126189
160620,10.98,1630536,Winter,2.5,3,135,13565,840,Omicron,Social_distancing,1406,Yes,82.2,2.25,8431,147055
161536,10.98,1663545,Winter,2.5,3,133,13574,842,Omicron,Social_distancing,1416,Yes,82.1,2.5,8395,147962
150274,10.98,1510031,Winter,3,3,110,12116,849,Omicron,Social_distancing,1264,Yes,82,2.75,8174,138158
133943,10.98,1522487,Winter,2.5,3.2,133,10228,859,Omicron,Social_distancing,1223,Yes,81.9,3.25,7958,123715
89125,13.78,1457324,Winter,2,3.6,116,6399,858,Omicron,Social_distancing,1019,Yes,81.8,4,7714,82726
88877,13.78,1396458,Winter,2,3.6,106,6222,855,Omicron,Social_distancing,840,Yes,81.7,3.75,7557,82655
95870,13.78,1575050,Winter,2,3,128,6860,879,Omicron,Social_distancing,880,Yes,81.7,3.25,7621,89010
106040,13.78,1609826,Winter,2,3.2,116,7536,875,Omicron,Social_distancing,924,Yes,81.6,3.25,7743,98504
112684,13.78,1640506,Winter,2.5,3.4,118,7662,888,Omicron,Social_distancing,954,Yes,81.5,3.25,7723,105022
102757,13.78,1326539,Winter,2.5,3.4,152,6452,896,Delta,Social_distancing,956,Yes,81.5,3.25,7798,96305
87163,13.78,1349348,Winter,3,3.4,110,4344,900,Delta,Social_distancing,929,Yes,81.4,3,7798,82819
53151,11.28,1256352,Winter,3,3.8,134,2035,893,Delta,Social_distancing,868,Yes,81.3,3.75,7578,51116
48592,11.28,1000539,Winter,2.5,3.8,107,1583,883,Delta,Social_distancing,793,Yes,81.3,3.75,7455,47009
52479,11.28,1198855,Winter,2.5,3.6,121,1643,901,Delta,Social_distancing,831,Yes,81.2,3.75,7489,50836
56983,11.28,1317690,Winter,3,3.6,132,1752,900,Delta,No_or_limited_measures,953,Yes,81.2,3.75,7535,55231
58805,11.28,1286150,Winter,2.5,3.6,130,1637,890,Delta,No_or_limited_measures,888,Yes,81.1,3.75,7466,57168
56234,11.28,1063146,Winter,2,3.4,129,1426,880,Delta,No_or_limited_measures,945,Yes,81.1,3.75,7447,54808
59665,11.28,1137478,Winter,2.5,3.6,143,1271,901,Delta,No_or_limited_measures,870,Yes,81,3.5,7462,58394
41018,12.48,1132009,Winter,2.5,3.8,115,678,882,Delta,No_or_limited_measures,845,Yes,81,3.75,7353,40340
38781,12.48,866910,Winter,3,4,161,643,895,Delta,No_or_limited_measures,750,Yes,80.9,3.75,7250,38138
45663,12.48,1066986,Winter,2.5,3.6,147,682,900,Delta,No_or_limited_measures,736,Yes,80.8,3.75,7396,44981
50319,12.48,1135522,Winter,2.5,3.6,123,754,895,Delta,No_or_limited_measures,840,Yes,80.8,3.75,7487,49565
54815,12.48,1185982,Winter,2.5,3.6,137,805,895,Delta,No_or_limited_measures,828,Yes,80.7,3.75,7416,54010
55688,12.48,1010590,Autumn,2.5,3.6,121,798,931,Delta,No_or_limited_measures,841,Yes,80.7,3.75,7744,54890
56289,12.48,1040782,Autumn,2.5,3.6,144,857,916,Delta,No_or_limited_measures,808,Optional,80.6,3.75,7733,55432
39692,10.59,1017750,Autumn,3,3.8,142,512,919,Delta,No_or_limited_measures,715,Optional,80.6,3.75,7502,39180
33293,10.59,720113,Autumn,2.5,3.8,124,422,911,Delta,No_or_limited_measures,717,Optional,80.5,3.75,7471,32871
39327,10.59,886114,Autumn,3,3.6,132,527,925,Delta,No_or_limited_measures,734,Optional,80.5,3.5,7626,38800
43415,10.59,1050515,Autumn,3.5,3.6,141,621,925,Delta,No_or_limited_measures,776,Optional,80.4,3.75,7725,42794
46763,10.59,1077904,Autumn,3,3.6,123,670,928,Delta,No_or_limited_measures,909,Optional,80.4,3.75,7734,46093
48190,10.59,913448,Autumn,3,3.6,149,643,919,Delta,No_or_limited_measures,786,Optional,80.4,3.75,7981,47547
50725,10.59,1001502,Autumn,3,3.6,129,667,928,Delta,No_or_limited_measures,743,Optional,80.3,3.75,8195,50058
37245,15.7,1010643,Autumn,3,3.8,120,458,913,Delta,No_or_limited_measures,757,Optional,80.3,3.75,8099,36787
35331,15.7,712358,Autumn,3,3.8,143,444,908,Delta,No_or_limited_measures,735,Optional,80.3,3.75,8004,34887
39596,15.7,867675,Autumn,3,3.6,139,473,911,Delta,No_or_limited_measures,775,Optional,80.2,3.75,8124,39123
44056,15.7,995676,Autumn,3.5,3.6,129,598,923,Delta,No_or_limited_measures,842,Optional,80.2,3.75,8176,43458
45889,15.7,1038145,Autumn,3.5,3.6,126,594,935,Delta,No_or_limited_measures,867,Optional,80.1,3.75,8275,45295
46424,15.7,814260,Autumn,3,3.6,164,659,938,Delta,No_or_limited_measures,905,Optional,80.1,3.75,8524,45765
50946,15.7,940879,Autumn,3,3.6,169,713,968,Delta,No_or_limited_measures,839,Optional,80.1,3.75,8801,50233
35513,16.74,920463,Autumn,3,3.8,131,412,979,Delta,No_or_limited_measures,807,Optional,80,3.75,8643,35101
32883,16.74,657543,Autumn,3,4,151,371,974,Delta,No_or_limited_measures,778,Optional,80,3.75,8556,32512
37753,16.74,834464,Autumn,2.5,3.6,141,489,989,Delta,No_or_limited_measures,892,Optional,80,3.5,8693,37264
