ID,Parent,Child,TrueOrFalse
230,X30,X83,true
231,X395,X469,true
232,X248,X402,true
233,X19,X430,true
234,X389,X452,true
235,X174,X401,true
236,X155,X495,true
237,X26,X111,true
238,X266,X429,true
239,X353,X467,true
240,X243,X292,true
241,X24,X421,true
242,X85,X453,true
243,X38,X416,true
244,X94,X406,true
245,X172,X382,true
246,X403,X490,true
247,X17,X474,true
248,X81,X208,true
249,X263,X350,true
250,X345,X479,true
251,X21,X37,true
252,X47,X184,true
253,X70,X172,true
254,X225,X373,true
255,X152,X478,true
256,X395,X431,true
257,X300,X493,true
258,X74,X466,true
259,X302,X407,true
260,X40,X372,true
261,X268,X298,true
262,X210,X377,true
263,X400,X480,true
264,X8,X61,true
265,X103,X237,true
266,X142,X152,true
267,X268,X411,true
268,X69,X495,true
269,X153,X215,true
270,X301,X460,true
271,X70,X256,true
272,X377,X486,true
273,X225,X496,true
274,X162,X488,true
275,X158,X248,true
276,X50,X498,true
277,X162,X440,true
278,X62,X360,true
279,X3,X135,true
280,X3,X236,true
281,X6,X301,true
282,X232,X246,true
283,X179,X369,true
284,X336,X411,true
285,X74,X487,true
286,X18,X90,true
287,X75,X191,true
288,X143,X396,true
289,X296,X345,true
290,X88,X313,true
291,X274,X345,true
292,X143,X299,true
293,X57,X169,true
294,X204,X387,true
295,X363,X492,true
296,X61,X333,true
297,X114,X433,true
298,X97,X151,true
299,X119,X364,true
300,X269,X349,true
301,X337,X413,true
302,X141,X347,true
303,X3,X333,true
304,X299,X316,true
305,X2,X469,true
306,X164,X210,true
307,X270,X484,true
308,X68,X493,true
309,X234,X265,true
310,X124,X412,true
311,X352,X490,true
312,X302,X408,true
313,X346,X474,true
314,X227,X419,true
315,X0,X418,true
316,X194,X427,true
317,X202,X418,true
318,X187,X352,true
319,X50,X417,true
320,X411,X418,true
321,X414,X425,true
322,X15,X272,true
323,X49,X425,true
324,X96,X485,true
325,X40,X213,true
326,X266,X445,true
327,X199,X351,true
328,X22,X29,true
329,X131,X422,true
330,X198,X316,true
331,X383,X489,true
332,X181,X297,true
333,X317,X468,true
334,X134,X182,true
335,X331,X375,true
336,X167,X354,true
337,X118,X303,true
338,X47,X88,true
339,X21,X302,true
340,X156,X347,true
341,X67,X204,true
342,X265,X458,true
343,X46,X51,true
344,X14,X60,true
345,X201,X309,true
346,X115,X270,true
347,X273,X448,true
348,X149,X347,true
349,X27,X42,true
350,X272,X448,true
351,X117,X229,true
352,X16,X186,true
353,X488,X493,true
354,X11,X349,true
355,X144,X486,true
356,X429,X450,true
357,X371,X415,true
358,X135,X317,true
359,X231,X303,true
360,X12,X120,true
361,X5,X322,true
362,X78,X250,true
363,X32,X197,true
364,X120,X201,true
365,X137,X174,true
366,X122,X235,true
367,X260,X262,true
368,X258,X366,true
369,X474,X488,true
370,X240,X319,true
371,X132,X356,true
372,X10,X68,true
373,X334,X431,true
374,X30,X478,true
375,X251,X268,true
376,X229,X379,true
377,X50,X118,true
378,X138,X154,true
379,X25,X136,true
380,X254,X331,true
381,X20,X134,true
382,X211,X470,true
383,X144,X226,true
384,X13,X376,true
385,X301,X379,true
386,X123,X140,true
387,X187,X188,true
388,X115,X469,true
389,X388,X464,true
390,X349,X493,true
391,X122,X338,true
392,X75,X392,true
393,X58,X129,true
394,X44,X250,true
395,X69,X366,true
396,X83,X424,true
397,X309,X479,true
398,X165,X169,true
399,X13,X217,true
400,X188,X340,true
401,X1,X42,true
402,X3,X220,true
403,X15,X457,true
404,X99,X438,true
405,X5,X474,true
406,X7,X481,true
407,X137,X162,true
408,X120,X385,true
409,X138,X368,true
410,X138,X160,true
411,X122,X222,true
412,X194,X422,true
413,X312,X326,true
414,X101,X192,true
415,X249,X281,true
416,X84,X436,true
417,X251,X369,true
418,X47,X182,true
419,X90,X466,true
420,X85,X330,true
421,X165,X463,true
422,X64,X120,true
423,X91,X352,true
424,X179,X260,true
425,X319,X451,true
426,X61,X215,true
427,X158,X465,true
428,X371,X466,true
429,X32,X421,true
430,X34,X50,true
431,X69,X206,true
432,X279,X287,true
433,X258,X419,true
434,X67,X213,true
435,X216,X333,true
436,X9,X348,true
437,X31,X83,true
438,X247,X349,true
439,X98,X119,true
440,X16,X385,true
441,X121,X264,true
442,X91,X393,true
443,X95,X284,true
444,X141,X398,true
445,X87,X457,true
446,X70,X333,true
447,X393,X481,true
448,X191,X223,true
449,X57,X345,true
450,X51,X155,true
451,X319,X377,true
452,X173,X399,true
453,X0,X151,true
454,X187,X228,true
455,X135,X231,true
456,X51,X185,true
457,X154,X201,true
458,X168,X252,true
459,X100,X176,true
460,X400,X415,true
461,X234,X357,true
462,X118,X322,true
463,X344,X370,true
464,X251,X262,true
465,X398,X467,true
466,X164,X387,true
467,X13,X247,true
468,X85,X416,true
469,X132,X412,true
470,X402,X475,true
471,X64,X275,true
472,X300,X490,true
473,X45,X52,true
474,X246,X268,true
475,X11,X212,true
476,X111,X166,true
477,X91,X173,true
478,X186,X341,true
479,X160,X495,true
480,X83,X273,true
481,X314,X378,true
482,X69,X114,true
483,X61,X202,true
484,X51,X471,true
485,X126,X137,true
486,X382,X464,true
487,X273,X493,true
488,X108,X369,true
489,X393,X405,true
490,X8,X336,true
491,X160,X470,true
492,X162,X333,true
493,X43,X123,true
494,X3,X289,true
495,X191,X372,true
496,X346,X465,true
497,X50,X391,true
498,X38,X473,true
499,X37,X90,true
500,X123,X457,true
501,X168,X185,true
502,X129,X446,true
503,X203,X411,true
504,X190,X199,true
505,X215,X377,true
506,X132,X278,true
507,X52,X103,true
508,X213,X430,true
509,X38,X308,true
510,X99,X470,true
511,X132,X269,true
512,X326,X418,true
513,X19,X330,true
514,X62,X464,true
515,X321,X451,true
516,X391,X436,true
517,X422,X499,true
518,X329,X373,true
519,X49,X279,true
520,X317,X371,true
521,X352,X392,true
522,X172,X441,true
523,X98,X333,true
524,X347,X460,true
525,X263,X334,true
526,X377,X440,true
527,X293,X409,true
528,X153,X446,true
529,X152,X159,true
530,X256,X301,true
531,X406,X474,true
532,X393,X491,true
533,X290,X343,true
534,X2,X456,true
535,X101,X157,true
536,X140,X400,true
537,X48,X412,true
538,X123,X209,true
539,X120,X165,true
540,X57,X273,true
541,X147,X315,true
542,X103,X193,true
543,X119,X193,true
544,X200,X330,true
545,X245,X447,true
546,X64,X209,true
547,X191,X384,true
548,X171,X426,true
549,X16,X17,true
550,X358,X421,true
551,X386,X439,true
552,X120,X278,true
553,X425,X463,true
554,X134,X246,true
555,X284,X415,true
556,X303,X470,true
557,X101,X343,true
558,X179,X396,true
559,X373,X430,true
560,X31,X489,true
561,X119,X120,true
562,X160,X435,true
563,X3,X43,true
564,X0,X487,true
565,X122,X246,true
566,X43,X268,true
567,X26,X248,true
568,X22,X234,true
569,X137,X304,true
570,X10,X95,true
571,X230,X352,true
572,X180,X476,true
573,X285,X495,true
574,X383,X428,true
575,X173,X246,true
576,X37,X265,true
577,X478,X483,true
578,X58,X471,true
579,X110,X205,true
580,X251,X467,true
581,X142,X450,true
582,X143,X174,true
583,X121,X196,true
584,X153,X203,true
585,X104,X339,true
586,X83,X165,true
587,X211,X493,true
588,X271,X272,true
589,X104,X257,true
590,X17,X305,true
591,X214,X304,true
592,X74,X495,true
593,X373,X490,true
594,X281,X487,true
595,X260,X447,true
596,X51,X311,true
597,X119,X141,true
598,X119,X382,true
599,X148,X347,true
600,X54,X433,true
601,X9,X465,true
602,X31,X220,true
603,X47,X433,true
604,X81,X242,true
605,X159,X249,true
606,X114,X209,true
607,X7,X343,true
608,X250,X415,true
609,X244,X459,true
610,X296,X396,true
611,X282,X427,true
612,X39,X304,true
613,X65,X155,true
614,X88,X392,true
615,X18,X83,true
616,X80,X444,true
617,X110,X203,true
618,X386,X417,true
619,X89,X166,true
620,X295,X340,true
621,X253,X487,true
622,X299,X484,true
623,X29,X204,true
624,X141,X219,true
625,X189,X484,true
626,X343,X381,true
627,X64,X371,true
628,X55,X140,true
629,X85,X351,true
630,X28,X47,true
631,X148,X250,true
632,X114,X476,true
633,X119,X242,true
634,X165,X373,true
635,X203,X248,true
636,X12,X96,true
637,X75,X447,true
638,X41,X370,true
639,X31,X310,true
640,X342,X343,true
641,X31,X301,true
642,X107,X181,true
643,X90,X116,true
644,X150,X309,true
645,X224,X265,true
646,X120,X136,true
647,X77,X434,true
648,X121,X162,true
649,X406,X422,true
650,X118,X208,true
651,X212,X263,true
652,X61,X112,true
653,X6,X105,true
654,X71,X261,true
655,X28,X190,true
656,X292,X433,true
657,X114,X259,true
658,X318,X442,true
659,X68,X126,true
660,X331,X373,true
661,X240,X320,true
662,X346,X394,true
663,X225,X389,true
664,X61,X88,true
665,X106,X327,true
666,X42,X168,true
667,X77,X455,true
668,X22,X300,true
669,X217,X389,true
670,X225,X234,true
671,X361,X388,true
672,X64,X401,true
673,X389,X494,true
674,X127,X143,true
675,X253,X390,true
676,X131,X215,true
677,X10,X224,true
678,X9,X112,true
679,X125,X432,true
680,X55,X155,true
681,X384,X412,true
682,X263,X455,true
683,X125,X230,true
684,X74,X344,true
685,X242,X348,true
686,X223,X252,true
687,X277,X486,true
688,X232,X422,true
689,X100,X460,true
690,X123,X387,true
691,X158,X391,true
692,X297,X299,true
693,X261,X279,true
694,X331,X394,true
695,X429,X451,true
696,X168,X456,true
697,X148,X356,true
698,X215,X443,true
699,X58,X75,true
700,X136,X252,true
701,X91,X112,true
702,X254,X357,true
703,X298,X320,true
704,X396,X452,true
705,X290,X292,true
706,X84,X319,true
707,X17,X398,true
708,X255,X331,true
709,X364,X377,true
710,X254,X394,true
711,X9,X280,true
712,X233,X316,true
713,X177,X227,true
714,X1,X147,true
715,X277,X404,true
716,X109,X170,true
717,X1,X231,true
718,X406,X486,true
719,X28,X352,true
720,X202,X479,true
721,X142,X402,true
722,X46,X54,true
723,X335,X478,true
724,X300,X450,true
725,X63,X136,true
726,X137,X331,true
727,X305,X485,true
728,X241,X401,true
729,X183,X279,true
730,X19,X71,true
731,X89,X428,true
732,X84,X257,true
733,X270,X498,true
734,X212,X304,true
735,X86,X445,true
736,X197,X488,true
737,X57,X319,true
738,X2,X98,true
739,X195,X248,true
740,X348,X448,true
741,X370,X414,true
742,X164,X431,true
743,X346,X377,true
744,X122,X348,true
745,X123,X134,true
746,X232,X349,true
747,X174,X285,true
748,X214,X342,true
749,X301,X483,true
750,X39,X174,true
751,X196,X223,true
752,X17,X320,true
753,X362,X392,true
754,X15,X445,true
755,X133,X212,true
756,X54,X371,true
757,X124,X344,true
758,X211,X417,true
759,X140,X147,true
760,X150,X216,false
761,X284,X472,false
762,X2,X418,false
763,X429,X94,false
764,X209,X9,false
765,X96,X495,false
766,X411,X365,false
767,X342,X301,false
768,X7,X134,false
769,X277,X436,false
770,X400,X442,false
771,X73,X228,false
772,X242,X13,false
773,X413,X202,false
774,X156,X196,false
775,X280,X226,false
776,X151,X169,false
777,X401,X302,false
778,X171,X277,false
779,X343,X374,false
780,X426,X462,false
781,X66,X75,false
782,X257,X319,false
783,X423,X6,false
784,X292,X380,false
785,X484,X249,false
786,X245,X389,false
787,X485,X443,false
788,X257,X204,false
789,X144,X88,false
790,X142,X320,false
791,X437,X291,false
792,X187,X449,false
793,X432,X490,false
794,X139,X370,false
795,X32,X319,false
796,X192,X70,false
797,X191,X435,false
798,X445,X218,false
799,X264,X468,false
800,X168,X58,false
801,X273,X473,false
802,X149,X370,false
803,X352,X418,false
804,X127,X363,false
805,X257,X434,false
806,X79,X460,false
807,X38,X55,false
808,X136,X395,false
809,X275,X411,false
810,X321,X289,false
811,X66,X100,false
812,X98,X441,false
813,X256,X419,false
814,X17,X215,false
815,X116,X57,false
816,X232,X297,false
817,X147,X391,false
818,X148,X198,false
819,X323,X46,false
820,X183,X416,false
821,X208,X174,false
822,X46,X477,false
823,X40,X306,false
824,X187,X172,false
825,X480,X283,false
826,X264,X391,false
827,X255,X276,false
828,X161,X458,false
829,X459,X295,false
830,X243,X421,false
831,X147,X353,false
832,X291,X89,false
833,X106,X329,false
834,X414,X73,false
835,X472,X150,false
836,X464,X367,false
837,X275,X304,false
838,X270,X65,false
839,X98,X305,false
840,X113,X429,false
841,X177,X167,false
842,X31,X319,false
843,X117,X370,false
844,X450,X341,false
845,X336,X423,false
846,X408,X339,false
847,X32,X0,false
848,X416,X176,false
849,X436,X349,false
850,X53,X285,false
851,X293,X372,false
852,X387,X333,false
853,X11,X258,false
854,X250,X289,false
855,X142,X439,false
856,X347,X127,false
857,X259,X67,false
858,X237,X107,false
859,X313,X448,false
860,X374,X55,false
861,X233,X125,false
862,X370,X199,false
863,X439,X465,false
864,X99,X282,false
865,X133,X445,false
866,X420,X383,false
867,X129,X281,false
868,X152,X213,false
869,X148,X254,false
870,X66,X306,false
871,X243,X393,false
872,X74,X475,false
873,X157,X205,false
874,X163,X274,false
875,X400,X352,false
876,X466,X255,false
877,X210,X258,false
878,X47,X55,false
879,X77,X62,false
880,X211,X305,false
881,X240,X23,false
882,X47,X265,false
883,X246,X243,false
884,X93,X86,false
885,X273,X150,false
886,X265,X157,false
887,X43,X253,false
888,X315,X491,false
889,X471,X221,false
890,X28,X31,false
891,X305,X148,false
892,X192,X341,false
893,X169,X371,false
894,X418,X120,false
895,X262,X18,false
896,X283,X83,false
897,X194,X79,false
898,X450,X113,false
899,X286,X326,false
900,X289,X206,false
901,X353,X218,false
902,X139,X161,false
903,X499,X18,false
904,X276,X273,false
905,X69,X88,false
906,X168,X459,false
907,X299,X292,false
908,X253,X258,false
909,X335,X175,false
910,X125,X494,false
911,X372,X126,false
912,X305,X459,false
913,X270,X316,false
914,X336,X327,false
915,X138,X393,false
916,X393,X205,false
917,X91,X63,false
918,X121,X436,false
919,X491,X88,false
920,X386,X385,false
921,X397,X206,false
922,X142,X102,false
923,X474,X387,false
924,X246,X390,false
925,X369,X149,false
926,X257,X11,false
927,X257,X164,false
928,X293,X64,false
929,X44,X391,false
930,X175,X383,false
931,X458,X327,false
932,X292,X48,false
933,X113,X50,false
934,X377,X32,false
935,X406,X267,false
936,X0,X370,false
937,X378,X204,false
938,X105,X361,false
939,X405,X67,false
940,X295,X279,false
941,X60,X438,false
942,X409,X321,false
943,X8,X415,false
944,X299,X332,false
945,X449,X379,false
946,X356,X493,false
947,X376,X18,false
948,X151,X239,false
949,X312,X335,false
950,X421,X202,false
951,X441,X74,false
952,X380,X325,false
953,X496,X59,false
954,X295,X93,false
955,X252,X257,false
956,X479,X344,false
957,X36,X91,false
958,X310,X129,false
959,X418,X385,false
960,X27,X288,false
961,X330,X421,false
962,X80,X155,false
963,X254,X316,false
964,X337,X493,false
965,X313,X239,false
966,X94,X449,false
967,X434,X300,false
968,X219,X143,false
969,X179,X382,false
970,X478,X63,false
971,X313,X336,false
972,X60,X202,false
973,X183,X238,false
974,X413,X438,false
975,X339,X310,false
976,X458,X3,false
977,X145,X405,false
978,X445,X62,false
979,X198,X110,false
980,X381,X179,false
981,X472,X87,false
982,X393,X152,false
983,X3,X287,false
984,X161,X449,false
985,X260,X130,false
986,X215,X74,false
987,X134,X475,false
988,X235,X103,false
989,X434,X280,false
990,X378,X451,false
991,X326,X154,false
992,X45,X446,false
993,X441,X43,false
994,X141,X5,false
995,X331,X388,false
996,X440,X345,false
997,X200,X129,false
998,X27,X328,false
999,X159,X115,false
1000,X42,X365,false
1001,X104,X292,false
1002,X288,X277,false
1003,X4,X432,false
1004,X120,X298,false
1005,X123,X243,false
1006,X123,X226,false
1007,X437,X420,false
1008,X189,X382,false
1009,X164,X229,false
1010,X452,X476,false
1011,X222,X169,false
1012,X25,X83,false
1013,X215,X187,false
1014,X32,X13,false
1015,X169,X330,false
1016,X300,X178,false
1017,X221,X149,false
1018,X351,X56,false
1019,X320,X155,false
1020,X407,X249,false
1021,X75,X187,false
1022,X316,X134,false
1023,X25,X473,false
1024,X366,X189,false
1025,X73,X272,false
1026,X182,X46,false
1027,X189,X400,false
1028,X454,X452,false
1029,X10,X296,false
1030,X52,X397,false
1031,X454,X461,false
1032,X273,X238,false
1033,X269,X193,false
1034,X51,X431,false
1035,X269,X68,false
1036,X57,X117,false
1037,X105,X382,false
1038,X76,X49,false
1039,X66,X288,false
1040,X315,X383,false
1041,X129,X461,false
1042,X388,X247,false
1043,X80,X22,false
1044,X285,X10,false
1045,X202,X77,false
1046,X482,X480,false
1047,X340,X337,false
1048,X224,X469,false
1049,X127,X25,false
1050,X74,X88,false
1051,X321,X207,false
1052,X485,X230,false
1053,X179,X242,false
1054,X152,X27,false
1055,X343,X248,false
1056,X145,X186,false
1057,X311,X15,false
1058,X262,X16,false
1059,X294,X43,false
1060,X57,X418,false
1061,X65,X105,false
1062,X189,X232,false
1063,X484,X256,false
1064,X455,X441,false
1065,X188,X349,false
1066,X85,X175,false
1067,X86,X178,false
1068,X229,X21,false
1069,X407,X337,false
1070,X90,X212,false
1071,X468,X31,false
1072,X394,X224,false
1073,X117,X456,false
1074,X178,X318,false
1075,X242,X430,false
1076,X39,X166,false
1077,X313,X10,false
1078,X452,X276,false
1079,X184,X199,false
1080,X168,X262,false
1081,X213,X12,false
1082,X166,X20,false
1083,X350,X316,false
1084,X73,X178,false
1085,X480,X387,false
1086,X461,X60,false
1087,X335,X196,false
1088,X138,X202,false
1089,X489,X72,false
1090,X205,X315,false
1091,X11,X424,false
1092,X44,X460,false
1093,X289,X274,false
1094,X13,X285,false
1095,X277,X95,false
1096,X261,X270,false
1097,X385,X399,false
1098,X66,X269,false
1099,X240,X19,false
1100,X8,X301,false
1101,X404,X225,false
1102,X397,X438,false
1103,X330,X103,false
1104,X257,X111,false
1105,X309,X439,false
1106,X199,X280,false
1107,X37,X236,false
1108,X73,X211,false
1109,X140,X81,false
1110,X217,X320,false
1111,X69,X48,false
1112,X272,X133,false
1113,X463,X240,false
1114,X461,X209,false
1115,X409,X462,false
1116,X397,X121,false
1117,X401,X254,false
1118,X154,X416,false
1119,X221,X464,false
1120,X35,X31,false
1121,X439,X496,false
1122,X100,X75,false
1123,X457,X32,false
1124,X407,X57,false
1125,X475,X310,false
1126,X87,X462,false
1127,X495,X93,false
1128,X446,X417,false
1129,X344,X200,false
1130,X419,X73,false
1131,X171,X176,false
1132,X96,X11,false
1133,X389,X233,false
1134,X178,X57,false
1135,X258,X50,false
1136,X244,X409,false
1137,X150,X321,false
1138,X274,X311,false
1139,X44,X451,false
1140,X411,X326,false
1141,X497,X138,false
1142,X48,X145,false
1143,X87,X383,false
1144,X63,X415,false
1145,X370,X357,false
1146,X57,X82,false
1147,X25,X124,false
1148,X378,X403,false
1149,X389,X133,false
1150,X217,X148,false
1151,X497,X309,false
1152,X58,X458,false
1153,X439,X237,false
1154,X56,X114,false
1155,X65,X235,false
1156,X271,X206,false
1157,X450,X223,false
1158,X405,X294,false
1159,X446,X153,false
1160,X166,X465,false
1161,X112,X395,false
1162,X479,X205,false
1163,X325,X192,false
1164,X198,X80,false
1165,X195,X360,false
1166,X179,X301,false
1167,X174,X8,false
1168,X102,X307,false
1169,X427,X385,false
1170,X128,X31,false
1171,X160,X89,false
1172,X344,X426,false
1173,X149,X318,false
1174,X356,X270,false
1175,X305,X433,false
1176,X287,X344,false
1177,X199,X29,false
1178,X339,X436,false
1179,X306,X467,false
1180,X339,X15,false
1181,X398,X499,false
1182,X469,X26,false
1183,X365,X272,false
1184,X346,X240,false
1185,X424,X385,false
1186,X27,X159,false
1187,X486,X467,false
1188,X271,X286,false
1189,X256,X473,false
1190,X473,X408,false
1191,X372,X175,false
1192,X276,X487,false
1193,X361,X343,false
1194,X100,X117,false
1195,X343,X136,false
1196,X177,X464,false
1197,X193,X396,false
1198,X295,X217,false
1199,X413,X205,false
1200,X396,X37,false
1201,X158,X265,false
1202,X171,X22,false
1203,X217,X243,false
1204,X450,X238,false
1205,X452,X460,false
1206,X52,X479,false
1207,X0,X46,false
1208,X338,X327,false
1209,X180,X31,false
1210,X291,X3,false
1211,X398,X150,false
1212,X495,X320,false
1213,X493,X109,false
1214,X298,X28,false
1215,X85,X224,false
1216,X213,X351,false
1217,X456,X109,false
1218,X263,X81,false
1219,X51,X79,false
1220,X61,X392,false
1221,X138,X164,false
1222,X154,X326,false
1223,X286,X285,false
1224,X315,X445,false
1225,X370,X239,false
1226,X153,X381,false
1227,X280,X198,false
1228,X274,X408,false
1229,X182,X475,false
1230,X9,X151,false
1231,X472,X340,false
1232,X102,X478,false
1233,X103,X478,false
1234,X85,X290,false
1235,X134,X381,false
1236,X447,X75,false
1237,X27,X71,false
1238,X445,X129,false
1239,X475,X43,false
1240,X178,X224,false
1241,X418,X423,false
1242,X44,X265,false
1243,X139,X96,false
1244,X254,X205,false
1245,X180,X414,false
1246,X394,X119,false
1247,X300,X113,false
1248,X376,X338,false
1249,X133,X159,false
1250,X495,X400,false
1251,X452,X134,false
1252,X457,X23,false
1253,X360,X361,false
1254,X378,X238,false
1255,X99,X348,false
1256,X416,X41,false
1257,X176,X116,false
1258,X94,X481,false
1259,X88,X494,false
1260,X308,X399,false
1261,X134,X218,false
1262,X110,X31,false
1263,X44,X415,false
1264,X129,X338,false
1265,X498,X339,false
1266,X83,X460,false
1267,X233,X223,false
1268,X379,X260,false
1269,X453,X255,false
1270,X442,X398,false
1271,X466,X442,false
1272,X73,X109,false
1273,X462,X373,false
1274,X466,X333,false
1275,X31,X304,false
1276,X368,X28,false
1277,X461,X354,false
1278,X406,X257,false
1279,X251,X366,false
1280,X405,X362,false
1281,X367,X325,false
1282,X277,X215,false
1283,X122,X52,false
1284,X325,X89,false
1285,X100,X467,false
1286,X392,X327,false
1287,X431,X115,false
1288,X378,X461,false
1289,X414,X146,false
1290,X493,X250,false
1291,X297,X95,false
1292,X202,X456,false
1293,X68,X118,false
1294,X354,X312,false
1295,X116,X402,false
1296,X299,X291,false
1297,X248,X137,false
1298,X287,X289,false
1299,X114,X119,false
1300,X287,X44,false
1301,X463,X59,false
1302,X245,X69,false
1303,X457,X206,false
1304,X387,X33,false
1305,X174,X236,false
1306,X486,X227,false
1307,X362,X22,false
1308,X495,X171,false
1309,X113,X268,false
1310,X456,X436,false
1311,X357,X414,false
1312,X404,X385,false
1313,X74,X287,false
1314,X88,X452,false
1315,X301,X318,false
1316,X131,X231,false
1317,X467,X314,false
1318,X38,X245,false
1319,X147,X63,false
1320,X414,X183,false
1321,X172,X402,false
1322,X241,X155,false
1323,X189,X216,false
1324,X362,X420,false
1325,X137,X211,false
1326,X377,X106,false
1327,X425,X447,false
1328,X52,X199,false
1329,X33,X236,false
1330,X66,X78,false
1331,X128,X106,false
1332,X48,X338,false
1333,X35,X259,false
1334,X495,X284,false
1335,X147,X445,false
1336,X320,X437,false
1337,X319,X26,false
1338,X463,X92,false
1339,X253,X183,false
1340,X199,X102,false
1341,X182,X65,false
1342,X388,X212,false
1343,X374,X79,false
1344,X397,X256,false
1345,X423,X135,false
1346,X130,X417,false
1347,X451,X145,false
1348,X499,X416,false
1349,X42,X302,false
1350,X215,X111,false
1351,X198,X476,false
1352,X92,X443,false
1353,X334,X164,false
1354,X120,X292,false
1355,X244,X432,false
1356,X465,X199,false
1357,X423,X434,false
1358,X458,X153,false
1359,X112,X16,false
