ID,Parent,Child,TrueOrFalse
232,X182,X312,true
233,X263,X350,true
234,X418,X482,true
235,X274,X345,true
236,X57,X273,true
237,X57,X136,true
238,X37,X393,true
239,X46,X51,true
240,X388,X464,true
241,X113,X336,true
242,X217,X233,true
243,X154,X211,true
244,X240,X320,true
245,X111,X422,true
246,X287,X410,true
247,X143,X271,true
248,X77,X113,true
249,X93,X240,true
250,X279,X357,true
251,X14,X126,true
252,X140,X186,true
253,X102,X252,true
254,X109,X303,true
255,X202,X210,true
256,X73,X374,true
257,X372,X383,true
258,X4,X496,true
259,X217,X481,true
260,X39,X165,true
261,X65,X346,true
262,X21,X104,true
263,X109,X254,true
264,X135,X408,true
265,X51,X200,true
266,X265,X381,true
267,X57,X319,true
268,X23,X209,true
269,X121,X162,true
270,X191,X322,true
271,X101,X111,true
272,X79,X84,true
273,X191,X250,true
274,X107,X436,true
275,X350,X465,true
276,X315,X437,true
277,X54,X394,true
278,X120,X165,true
279,X234,X357,true
280,X274,X466,true
281,X331,X394,true
282,X0,X307,true
283,X188,X318,true
284,X249,X394,true
285,X347,X460,true
286,X273,X493,true
287,X44,X420,true
288,X302,X405,true
289,X27,X493,true
290,X13,X152,true
291,X148,X179,true
292,X5,X365,true
293,X68,X165,true
294,X158,X461,true
295,X309,X350,true
296,X67,X490,true
297,X252,X309,true
298,X145,X380,true
299,X272,X354,true
300,X106,X382,true
301,X323,X485,true
302,X110,X362,true
303,X137,X353,true
304,X181,X245,true
305,X107,X270,true
306,X101,X302,true
307,X306,X364,true
308,X200,X242,true
309,X294,X387,true
310,X68,X421,true
311,X19,X432,true
312,X389,X445,true
313,X96,X382,true
314,X281,X347,true
315,X228,X290,true
316,X39,X48,true
317,X1,X13,true
318,X61,X300,true
319,X325,X363,true
320,X282,X443,true
321,X345,X346,true
322,X106,X258,true
323,X89,X166,true
324,X234,X284,true
325,X144,X490,true
326,X389,X412,true
327,X48,X132,true
328,X36,X77,true
329,X362,X446,true
330,X162,X358,true
331,X252,X396,true
332,X235,X461,true
333,X328,X347,true
334,X191,X209,true
335,X161,X231,true
336,X280,X434,true
337,X25,X136,true
338,X46,X74,true
339,X120,X201,true
340,X126,X498,true
341,X122,X140,true
342,X12,X111,true
343,X144,X226,true
344,X229,X369,true
345,X331,X437,true
346,X195,X277,true
347,X93,X208,true
348,X119,X120,true
349,X31,X494,true
350,X52,X497,true
351,X61,X307,true
352,X182,X440,true
353,X357,X492,true
354,X125,X334,true
355,X209,X256,true
356,X221,X436,true
357,X373,X489,true
358,X254,X365,true
359,X380,X406,true
360,X317,X471,true
361,X279,X411,true
362,X89,X346,true
363,X116,X135,true
364,X208,X323,true
365,X332,X338,true
366,X132,X232,true
367,X169,X228,true
368,X284,X432,true
369,X328,X469,true
370,X377,X440,true
371,X79,X199,true
372,X300,X493,true
373,X301,X448,true
374,X105,X386,true
375,X227,X277,true
376,X187,X208,true
377,X4,X409,true
378,X127,X244,true
379,X9,X467,true
380,X89,X396,true
381,X199,X312,true
382,X143,X174,true
383,X242,X420,true
384,X130,X146,true
385,X256,X441,true
386,X70,X142,true
387,X39,X76,true
388,X33,X408,true
389,X278,X363,true
390,X74,X315,true
391,X279,X316,true
392,X451,X483,true
393,X124,X142,true
394,X38,X103,true
395,X78,X326,true
396,X187,X228,true
397,X172,X207,true
398,X248,X461,true
399,X149,X433,true
400,X270,X498,true
401,X56,X475,true
402,X81,X371,true
403,X96,X371,true
404,X63,X81,true
405,X68,X127,true
406,X160,X435,true
407,X112,X451,true
408,X225,X271,true
409,X297,X475,true
410,X70,X172,true
411,X13,X281,true
412,X266,X429,true
413,X208,X444,true
414,X93,X499,true
415,X97,X318,true
416,X202,X280,true
417,X156,X244,true
418,X175,X231,true
419,X92,X257,true
420,X180,X191,true
421,X123,X335,true
422,X131,X421,true
423,X110,X398,true
424,X36,X88,true
425,X0,X125,true
426,X272,X456,true
427,X346,X377,true
428,X107,X234,true
429,X317,X468,true
430,X27,X430,true
431,X231,X251,true
432,X325,X366,true
433,X27,X289,true
434,X367,X469,true
435,X82,X301,true
436,X262,X268,true
437,X421,X489,true
438,X200,X320,true
439,X155,X336,true
440,X11,X16,true
441,X219,X402,true
442,X127,X344,true
443,X4,X36,true
444,X376,X382,true
445,X115,X411,true
446,X27,X217,true
447,X144,X449,true
448,X245,X447,true
449,X89,X172,true
450,X373,X483,true
451,X103,X463,true
452,X146,X343,true
453,X336,X411,true
454,X157,X256,true
455,X4,X28,true
456,X77,X352,true
457,X373,X393,true
458,X36,X172,true
459,X151,X153,true
460,X100,X369,true
461,X204,X387,true
462,X90,X191,true
463,X450,X461,true
464,X468,X474,true
465,X60,X266,true
466,X189,X386,true
467,X67,X90,true
468,X396,X443,true
469,X18,X402,true
470,X57,X193,true
471,X104,X447,true
472,X78,X350,true
473,X318,X324,true
474,X2,X158,true
475,X426,X429,true
476,X149,X442,true
477,X128,X443,true
478,X138,X213,true
479,X104,X472,true
480,X168,X456,true
481,X328,X447,true
482,X40,X41,true
483,X449,X487,true
484,X342,X404,true
485,X42,X60,true
486,X411,X418,true
487,X218,X298,true
488,X167,X370,true
489,X244,X477,true
490,X194,X427,true
491,X77,X290,true
492,X241,X336,true
493,X58,X471,true
494,X267,X469,true
495,X108,X369,true
496,X100,X469,true
497,X88,X388,true
498,X24,X274,true
499,X128,X307,true
500,X174,X261,true
501,X25,X26,true
502,X159,X288,true
503,X222,X405,true
504,X126,X463,true
505,X69,X495,true
506,X77,X169,true
507,X48,X481,true
508,X40,X111,true
509,X70,X303,true
510,X55,X380,true
511,X28,X47,true
512,X69,X319,true
513,X353,X355,true
514,X78,X291,true
515,X11,X28,true
516,X184,X460,true
517,X29,X362,true
518,X302,X408,true
519,X127,X313,true
520,X88,X455,true
521,X342,X486,true
522,X208,X374,true
523,X302,X487,true
524,X100,X489,true
525,X298,X320,true
526,X31,X182,true
527,X19,X345,true
528,X124,X134,true
529,X261,X431,true
530,X22,X234,true
531,X174,X354,true
532,X49,X409,true
533,X349,X493,true
534,X359,X466,true
535,X230,X482,true
536,X376,X464,true
537,X209,X212,true
538,X66,X248,true
539,X55,X155,true
540,X136,X277,true
541,X133,X212,true
542,X343,X482,true
543,X201,X468,true
544,X120,X475,true
545,X137,X498,true
546,X154,X240,true
547,X24,X172,true
548,X40,X456,true
549,X88,X392,true
550,X388,X429,true
551,X33,X447,true
552,X142,X228,true
553,X138,X470,true
554,X257,X337,true
555,X314,X462,true
556,X144,X464,true
557,X216,X306,true
558,X198,X484,true
559,X324,X481,true
560,X180,X476,true
561,X70,X212,true
562,X371,X466,true
563,X50,X498,true
564,X150,X218,true
565,X2,X182,true
566,X138,X154,true
567,X386,X399,true
568,X252,X378,true
569,X225,X389,true
570,X49,X465,true
571,X68,X252,true
572,X240,X319,true
573,X382,X489,true
574,X157,X331,true
575,X149,X378,true
576,X174,X432,true
577,X227,X409,true
578,X219,X328,true
579,X115,X211,true
580,X318,X442,true
581,X160,X495,true
582,X215,X283,true
583,X196,X223,true
584,X266,X280,true
585,X194,X225,true
586,X236,X484,true
587,X144,X486,true
588,X296,X489,true
589,X99,X341,true
590,X223,X380,true
591,X85,X463,true
592,X66,X459,true
593,X397,X415,true
594,X12,X419,true
595,X280,X344,true
596,X172,X498,true
597,X209,X344,true
598,X103,X253,true
599,X351,X460,true
600,X317,X323,true
601,X140,X209,true
602,X98,X181,true
603,X40,X324,true
604,X212,X292,true
605,X174,X285,true
606,X138,X160,true
607,X143,X170,true
608,X258,X464,true
609,X231,X348,true
610,X23,X308,true
611,X431,X451,true
612,X36,X253,true
613,X149,X196,true
614,X43,X384,true
615,X447,X468,true
616,X309,X451,true
617,X86,X445,true
618,X147,X315,true
619,X14,X276,true
620,X177,X497,true
621,X102,X269,true
622,X351,X387,true
623,X337,X458,true
624,X12,X96,true
625,X163,X201,true
626,X87,X291,true
627,X288,X389,true
628,X254,X394,true
629,X189,X208,true
630,X230,X297,true
631,X272,X448,true
632,X85,X171,true
633,X188,X279,true
634,X258,X272,true
635,X267,X457,true
636,X239,X322,true
637,X321,X451,true
638,X186,X409,true
639,X41,X173,true
640,X305,X485,true
641,X232,X470,true
642,X42,X346,true
643,X263,X285,true
644,X89,X380,true
645,X141,X391,true
646,X139,X253,true
647,X203,X246,true
648,X303,X466,true
649,X371,X435,true
650,X3,X454,true
651,X156,X452,true
652,X35,X408,true
653,X355,X360,true
654,X51,X469,true
655,X34,X72,true
656,X296,X404,true
657,X75,X138,true
658,X127,X492,true
659,X329,X373,true
660,X58,X483,true
661,X118,X303,true
662,X253,X390,true
663,X58,X342,true
664,X22,X300,true
665,X159,X364,true
666,X64,X287,true
667,X90,X100,true
668,X174,X201,true
669,X393,X491,true
670,X206,X237,true
671,X177,X409,true
672,X62,X360,true
673,X346,X465,true
674,X267,X294,true
675,X403,X446,true
676,X237,X443,true
677,X42,X146,true
678,X267,X458,true
679,X24,X94,true
680,X225,X438,true
681,X34,X456,true
682,X207,X379,true
683,X137,X158,true
684,X194,X470,true
685,X71,X168,true
686,X97,X330,true
687,X187,X352,true
688,X3,X135,true
689,X427,X471,true
690,X301,X460,true
691,X236,X273,true
692,X193,X254,true
693,X157,X213,true
694,X109,X353,true
695,X332,X382,true
696,X288,X490,true
697,X17,X198,true
698,X12,X495,true
699,X56,X443,true
700,X162,X303,true
701,X438,X449,true
702,X173,X399,true
703,X333,X339,true
704,X44,X346,true
705,X112,X351,true
706,X106,X247,true
707,X58,X129,true
708,X7,X101,true
709,X249,X383,true
710,X63,X385,true
711,X436,X474,true
712,X43,X359,true
713,X395,X469,true
714,X44,X497,true
715,X110,X379,true
716,X34,X354,true
717,X7,X336,true
718,X284,X394,true
719,X222,X378,true
720,X202,X312,true
721,X23,X78,true
722,X84,X436,true
723,X269,X349,true
724,X84,X257,true
725,X137,X417,true
726,X455,X466,true
727,X439,X481,true
728,X98,X119,true
729,X42,X340,true
730,X115,X490,true
731,X30,X319,true
732,X208,X424,true
733,X287,X326,true
734,X64,X83,true
735,X63,X166,true
736,X181,X452,true
737,X218,X283,true
738,X55,X453,true
739,X36,X215,true
740,X378,X492,true
741,X351,X463,true
742,X91,X141,true
743,X42,X295,true
744,X44,X249,true
745,X287,X394,true
746,X279,X383,true
747,X337,X380,true
748,X17,X485,true
749,X57,X135,true
750,X64,X275,true
751,X304,X364,true
752,X51,X471,true
753,X119,X277,true
754,X246,X425,true
755,X222,X441,true
756,X79,X465,true
757,X92,X370,true
758,X182,X398,true
759,X65,X492,true
760,X18,X336,false
761,X83,X61,false
762,X72,X17,false
763,X432,X281,false
764,X106,X256,false
765,X365,X324,false
766,X203,X217,false
767,X14,X102,false
768,X310,X261,false
769,X465,X354,false
770,X246,X75,false
771,X49,X455,false
772,X229,X125,false
773,X59,X134,false
774,X379,X145,false
775,X461,X253,false
776,X300,X30,false
777,X340,X127,false
778,X23,X374,false
779,X199,X217,false
780,X223,X332,false
781,X130,X271,false
782,X65,X285,false
783,X51,X354,false
784,X299,X243,false
785,X250,X141,false
786,X70,X232,false
787,X80,X358,false
788,X293,X413,false
789,X231,X362,false
790,X245,X200,false
791,X394,X74,false
792,X146,X226,false
793,X300,X264,false
794,X378,X488,false
795,X452,X287,false
796,X32,X462,false
797,X463,X411,false
798,X319,X323,false
799,X178,X217,false
800,X218,X282,false
801,X319,X138,false
802,X180,X47,false
803,X101,X300,false
804,X191,X188,false
805,X187,X94,false
806,X291,X482,false
807,X220,X466,false
808,X254,X205,false
809,X112,X273,false
810,X245,X176,false
811,X434,X284,false
812,X482,X40,false
813,X350,X287,false
814,X198,X281,false
815,X321,X476,false
816,X215,X55,false
817,X213,X281,false
818,X102,X81,false
819,X78,X379,false
820,X213,X122,false
821,X118,X435,false
822,X128,X162,false
823,X105,X387,false
824,X166,X125,false
825,X426,X371,false
826,X7,X260,false
827,X32,X266,false
828,X230,X497,false
829,X426,X331,false
830,X296,X115,false
831,X251,X28,false
832,X55,X320,false
833,X393,X254,false
834,X184,X171,false
835,X462,X129,false
836,X24,X433,false
837,X342,X188,false
838,X155,X390,false
839,X332,X184,false
840,X113,X159,false
841,X101,X411,false
842,X468,X256,false
843,X121,X127,false
844,X48,X174,false
845,X348,X460,false
846,X147,X411,false
847,X340,X339,false
848,X288,X57,false
849,X494,X365,false
850,X9,X248,false
851,X414,X450,false
852,X468,X455,false
853,X41,X372,false
854,X498,X340,false
855,X32,X2,false
856,X74,X366,false
857,X167,X307,false
858,X214,X66,false
859,X383,X177,false
860,X54,X147,false
861,X232,X392,false
862,X125,X129,false
863,X251,X481,false
864,X446,X6,false
865,X434,X119,false
866,X25,X33,false
867,X429,X94,false
868,X93,X113,false
869,X279,X194,false
870,X336,X390,false
871,X363,X122,false
872,X411,X302,false
873,X162,X493,false
874,X331,X422,false
875,X312,X362,false
876,X412,X414,false
877,X339,X235,false
878,X100,X364,false
879,X137,X436,false
880,X126,X299,false
881,X16,X6,false
882,X452,X445,false
883,X293,X396,false
884,X201,X161,false
885,X243,X336,false
886,X16,X403,false
887,X61,X201,false
888,X32,X251,false
889,X315,X87,false
890,X344,X389,false
891,X176,X499,false
892,X51,X85,false
893,X492,X487,false
894,X269,X188,false
895,X201,X377,false
896,X268,X347,false
897,X210,X109,false
898,X209,X340,false
899,X137,X221,false
900,X146,X400,false
901,X453,X354,false
902,X205,X54,false
903,X107,X220,false
904,X302,X446,false
905,X4,X285,false
906,X266,X131,false
907,X73,X190,false
908,X354,X353,false
909,X211,X306,false
910,X144,X60,false
911,X484,X319,false
912,X349,X65,false
913,X488,X453,false
914,X477,X375,false
915,X161,X246,false
916,X282,X431,false
917,X479,X89,false
918,X150,X223,false
919,X457,X221,false
920,X381,X354,false
921,X327,X97,false
922,X72,X257,false
923,X207,X212,false
924,X276,X165,false
925,X424,X274,false
926,X396,X403,false
927,X37,X386,false
928,X424,X328,false
929,X315,X60,false
930,X32,X148,false
931,X360,X141,false
932,X450,X444,false
933,X201,X280,false
934,X253,X482,false
935,X157,X476,false
936,X118,X94,false
937,X56,X363,false
938,X242,X89,false
939,X292,X440,false
940,X90,X464,false
941,X368,X87,false
942,X322,X366,false
943,X285,X212,false
944,X78,X90,false
945,X87,X427,false
946,X435,X353,false
947,X187,X462,false
948,X392,X341,false
949,X181,X465,false
950,X13,X74,false
951,X266,X88,false
952,X258,X51,false
953,X102,X411,false
954,X419,X66,false
955,X40,X162,false
956,X340,X439,false
957,X96,X95,false
958,X312,X328,false
959,X118,X72,false
960,X433,X343,false
961,X436,X452,false
962,X224,X498,false
963,X347,X271,false
964,X375,X32,false
965,X80,X304,false
966,X469,X117,false
967,X265,X39,false
968,X16,X136,false
969,X346,X145,false
970,X215,X166,false
971,X87,X484,false
972,X116,X41,false
973,X437,X103,false
974,X323,X263,false
975,X282,X88,false
976,X39,X75,false
977,X428,X239,false
978,X212,X234,false
979,X31,X236,false
980,X297,X318,false
981,X311,X80,false
982,X13,X199,false
983,X91,X222,false
984,X272,X451,false
985,X259,X450,false
986,X164,X275,false
987,X157,X3,false
988,X295,X152,false
989,X294,X96,false
990,X258,X255,false
991,X63,X267,false
992,X336,X174,false
993,X312,X385,false
994,X8,X283,false
995,X13,X135,false
996,X106,X148,false
997,X326,X31,false
998,X186,X117,false
999,X30,X84,false
1000,X97,X1,false
1001,X408,X280,false
1002,X281,X373,false
1003,X427,X49,false
1004,X307,X18,false
1005,X358,X165,false
1006,X385,X427,false
1007,X462,X482,false
1008,X241,X426,false
1009,X320,X155,false
1010,X39,X376,false
1011,X386,X62,false
1012,X279,X324,false
1013,X172,X373,false
1014,X172,X56,false
1015,X433,X472,false
1016,X269,X101,false
1017,X382,X164,false
1018,X352,X219,false
1019,X192,X370,false
1020,X184,X82,false
1021,X442,X232,false
1022,X364,X134,false
1023,X146,X244,false
1024,X322,X488,false
1025,X198,X66,false
1026,X236,X403,false
1027,X299,X134,false
1028,X110,X61,false
1029,X496,X35,false
1030,X360,X472,false
1031,X234,X345,false
1032,X17,X230,false
1033,X180,X63,false
1034,X196,X370,false
1035,X354,X174,false
1036,X224,X63,false
1037,X51,X43,false
1038,X349,X460,false
1039,X468,X80,false
1040,X347,X268,false
1041,X472,X430,false
1042,X419,X475,false
1043,X380,X1,false
1044,X465,X232,false
1045,X385,X208,false
1046,X413,X335,false
1047,X387,X262,false
1048,X106,X47,false
1049,X70,X306,false
1050,X343,X407,false
1051,X259,X3,false
1052,X293,X322,false
1053,X489,X30,false
1054,X391,X285,false
1055,X486,X411,false
1056,X242,X25,false
1057,X162,X309,false
1058,X415,X76,false
1059,X301,X488,false
1060,X190,X273,false
1061,X292,X13,false
1062,X94,X138,false
1063,X422,X21,false
1064,X19,X387,false
1065,X125,X40,false
1066,X379,X487,false
1067,X408,X63,false
1068,X426,X294,false
1069,X484,X64,false
1070,X154,X245,false
1071,X383,X284,false
1072,X438,X302,false
1073,X181,X195,false
1074,X43,X208,false
1075,X471,X307,false
1076,X245,X3,false
1077,X73,X303,false
1078,X230,X308,false
1079,X415,X44,false
1080,X270,X349,false
1081,X48,X362,false
1082,X103,X477,false
1083,X36,X353,false
1084,X274,X493,false
1085,X93,X37,false
1086,X445,X248,false
1087,X38,X220,false
1088,X144,X268,false
1089,X210,X449,false
1090,X413,X146,false
1091,X392,X413,false
1092,X112,X260,false
1093,X270,X264,false
1094,X281,X358,false
1095,X44,X362,false
1096,X176,X133,false
1097,X426,X333,false
1098,X67,X125,false
1099,X359,X389,false
1100,X4,X205,false
1101,X312,X161,false
1102,X417,X185,false
1103,X88,X197,false
1104,X83,X22,false
1105,X8,X227,false
1106,X69,X13,false
1107,X462,X439,false
1108,X82,X281,false
1109,X100,X252,false
1110,X157,X332,false
1111,X100,X416,false
1112,X116,X453,false
1113,X307,X305,false
1114,X496,X69,false
1115,X326,X96,false
1116,X404,X174,false
1117,X21,X424,false
1118,X320,X271,false
1119,X96,X412,false
1120,X175,X442,false
1121,X498,X288,false
1122,X175,X443,false
1123,X221,X477,false
1124,X275,X18,false
1125,X457,X41,false
1126,X317,X22,false
1127,X370,X488,false
1128,X391,X447,false
1129,X411,X113,false
1130,X277,X344,false
1131,X95,X68,false
1132,X405,X425,false
1133,X344,X201,false
1134,X383,X50,false
1135,X304,X321,false
1136,X170,X451,false
1137,X277,X390,false
1138,X455,X229,false
1139,X157,X412,false
1140,X416,X154,false
1141,X78,X85,false
1142,X210,X230,false
1143,X358,X469,false
1144,X245,X312,false
1145,X496,X63,false
1146,X63,X193,false
1147,X95,X199,false
1148,X139,X91,false
1149,X413,X365,false
1150,X408,X24,false
1151,X84,X452,false
1152,X399,X250,false
1153,X465,X401,false
1154,X341,X231,false
1155,X198,X53,false
1156,X482,X176,false
1157,X236,X251,false
1158,X165,X8,false
1159,X129,X152,false
1160,X23,X370,false
1161,X241,X294,false
1162,X209,X486,false
1163,X394,X366,false
1164,X446,X174,false
1165,X337,X375,false
1166,X4,X368,false
1167,X165,X442,false
1168,X101,X325,false
1169,X272,X6,false
1170,X346,X493,false
1171,X48,X327,false
1172,X318,X429,false
1173,X131,X442,false
1174,X189,X99,false
1175,X126,X48,false
1176,X493,X116,false
1177,X98,X197,false
1178,X141,X444,false
1179,X48,X349,false
1180,X181,X215,false
1181,X91,X418,false
1182,X490,X103,false
1183,X450,X316,false
1184,X424,X104,false
1185,X312,X311,false
1186,X345,X140,false
1187,X443,X16,false
1188,X318,X22,false
1189,X44,X456,false
1190,X52,X89,false
1191,X40,X139,false
1192,X381,X394,false
1193,X346,X383,false
1194,X429,X457,false
1195,X300,X240,false
1196,X37,X422,false
1197,X308,X90,false
1198,X116,X14,false
1199,X214,X366,false
1200,X133,X440,false
1201,X294,X182,false
1202,X194,X106,false
1203,X357,X402,false
1204,X57,X33,false
1205,X44,X95,false
1206,X330,X63,false
1207,X434,X250,false
1208,X276,X461,false
1209,X391,X34,false
1210,X178,X349,false
1211,X290,X437,false
1212,X176,X457,false
1213,X319,X456,false
1214,X228,X249,false
1215,X318,X233,false
1216,X208,X380,false
1217,X123,X375,false
1218,X250,X486,false
1219,X24,X77,false
1220,X37,X441,false
1221,X469,X294,false
1222,X397,X380,false
1223,X457,X144,false
1224,X41,X441,false
1225,X16,X25,false
1226,X236,X275,false
1227,X468,X134,false
1228,X321,X284,false
1229,X353,X320,false
1230,X185,X408,false
1231,X365,X322,false
1232,X441,X64,false
1233,X430,X127,false
1234,X65,X72,false
1235,X357,X48,false
1236,X153,X181,false
1237,X61,X491,false
1238,X361,X459,false
1239,X428,X492,false
1240,X40,X349,false
1241,X78,X61,false
1242,X355,X67,false
1243,X102,X34,false
1244,X120,X192,false
1245,X285,X454,false
1246,X21,X294,false
1247,X347,X58,false
1248,X417,X471,false
1249,X262,X205,false
1250,X410,X353,false
1251,X63,X214,false
1252,X441,X3,false
1253,X108,X18,false
1254,X107,X324,false
1255,X244,X103,false
1256,X132,X75,false
1257,X309,X216,false
1258,X78,X260,false
1259,X457,X304,false
1260,X400,X47,false
1261,X117,X205,false
1262,X378,X118,false
1263,X133,X21,false
1264,X105,X103,false
1265,X364,X61,false
1266,X431,X418,false
1267,X92,X445,false
1268,X112,X306,false
1269,X42,X181,false
1270,X126,X284,false
1271,X85,X97,false
1272,X251,X250,false
1273,X62,X163,false
1274,X358,X368,false
1275,X396,X33,false
1276,X287,X244,false
1277,X427,X334,false
1278,X165,X257,false
1279,X247,X246,false
1280,X192,X47,false
1281,X492,X200,false
1282,X79,X213,false
1283,X427,X288,false
1284,X98,X159,false
1285,X90,X201,false
1286,X135,X72,false
1287,X139,X480,false
1288,X346,X396,false
1289,X333,X16,false
1290,X159,X395,false
1291,X292,X193,false
1292,X163,X479,false
1293,X488,X161,false
1294,X122,X497,false
1295,X79,X382,false
1296,X97,X3,false
1297,X9,X295,false
1298,X31,X161,false
1299,X243,X51,false
1300,X92,X149,false
1301,X265,X41,false
1302,X352,X207,false
1303,X350,X48,false
1304,X345,X46,false
1305,X68,X202,false
1306,X66,X463,false
1307,X178,X171,false
1308,X199,X291,false
1309,X235,X50,false
1310,X102,X137,false
1311,X45,X119,false
1312,X144,X197,false
1313,X103,X302,false
1314,X85,X186,false
1315,X297,X140,false
1316,X422,X446,false
1317,X264,X444,false
1318,X38,X364,false
1319,X250,X142,false
1320,X307,X300,false
1321,X250,X367,false
1322,X364,X140,false
1323,X159,X311,false
1324,X17,X109,false
1325,X212,X335,false
1326,X192,X57,false
1327,X14,X404,false
1328,X150,X133,false
1329,X464,X341,false
1330,X119,X461,false
1331,X108,X298,false
1332,X392,X181,false
1333,X362,X115,false
1334,X45,X31,false
1335,X486,X475,false
1336,X128,X72,false
1337,X83,X247,false
1338,X207,X36,false
1339,X430,X112,false
1340,X385,X412,false
1341,X348,X442,false
1342,X242,X56,false
1343,X65,X338,false
1344,X41,X313,false
1345,X320,X293,false
1346,X427,X171,false
1347,X491,X249,false
1348,X465,X235,false
1349,X204,X374,false
1350,X164,X29,false
1351,X317,X83,false
1352,X295,X202,false
1353,X141,X10,false
1354,X340,X255,false
1355,X434,X75,false
1356,X463,X469,false
1357,X316,X437,false
1358,X392,X236,false
1359,X345,X486,false
