ID,Parent,Child,TrueOrFalse
349,X3,X289,true
350,X468,X469,true
351,X135,X317,true
352,X266,X335,true
353,X50,X305,true
354,X4,X151,true
355,X243,X497,true
356,X373,X489,true
357,X103,X463,true
358,X395,X469,true
359,X150,X414,true
360,X179,X272,true
361,X372,X410,true
362,X230,X352,true
363,X75,X392,true
364,X53,X341,true
365,X189,X325,true
366,X188,X403,true
367,X225,X450,true
368,X255,X375,true
369,X287,X459,true
370,X10,X95,true
371,X412,X424,true
372,X115,X375,true
373,X20,X113,true
374,X109,X254,true
375,X58,X129,true
376,X295,X490,true
377,X162,X328,true
378,X97,X308,true
379,X56,X68,true
380,X415,X495,true
381,X235,X461,true
382,X31,X496,true
383,X317,X323,true
384,X427,X491,true
385,X322,X388,true
386,X101,X343,true
387,X48,X476,true
388,X195,X486,true
389,X44,X419,true
390,X156,X411,true
391,X201,X309,true
392,X199,X370,true
393,X214,X219,true
394,X393,X432,true
395,X45,X52,true
396,X80,X378,true
397,X144,X459,true
398,X349,X493,true
399,X201,X468,true
400,X143,X170,true
401,X132,X412,true
402,X253,X458,true
403,X52,X382,true
404,X131,X422,true
405,X282,X349,true
406,X200,X245,true
407,X279,X291,true
408,X321,X346,true
409,X123,X209,true
410,X61,X249,true
411,X26,X117,true
412,X26,X428,true
413,X308,X423,true
414,X174,X399,true
415,X212,X320,true
416,X52,X258,true
417,X323,X493,true
418,X240,X351,true
419,X7,X228,true
420,X121,X212,true
421,X328,X452,true
422,X453,X462,true
423,X70,X256,true
424,X100,X185,true
425,X149,X498,true
426,X261,X409,true
427,X50,X260,true
428,X4,X192,true
429,X100,X248,true
430,X104,X409,true
431,X64,X371,true
432,X5,X50,true
433,X280,X427,true
434,X180,X315,true
435,X127,X492,true
436,X179,X369,true
437,X182,X393,true
438,X6,X413,true
439,X4,X246,true
440,X188,X216,true
441,X169,X279,true
442,X368,X459,true
443,X64,X387,true
444,X261,X336,true
445,X18,X283,true
446,X171,X261,true
447,X319,X417,true
448,X117,X471,true
449,X149,X419,true
450,X260,X262,true
451,X335,X435,true
452,X15,X160,true
453,X33,X80,true
454,X157,X438,true
455,X189,X483,true
456,X314,X357,true
457,X303,X455,true
458,X319,X354,true
459,X11,X212,true
460,X331,X361,true
461,X36,X82,true
462,X169,X377,true
463,X170,X485,true
464,X265,X311,true
465,X145,X151,true
466,X292,X398,true
467,X97,X298,true
468,X11,X213,true
469,X227,X499,true
470,X119,X141,true
471,X260,X428,true
472,X109,X170,true
473,X108,X354,true
474,X119,X185,true
475,X85,X255,true
476,X118,X303,true
477,X147,X315,true
478,X74,X344,true
479,X148,X250,true
480,X359,X430,true
481,X201,X259,true
482,X89,X268,true
483,X172,X382,true
484,X272,X360,true
485,X239,X455,true
486,X249,X334,true
487,X128,X307,true
488,X119,X307,true
489,X51,X185,true
490,X35,X372,true
491,X25,X140,true
492,X217,X221,true
493,X346,X474,true
494,X15,X327,true
495,X162,X279,true
496,X364,X377,true
497,X63,X166,true
498,X212,X304,true
499,X172,X441,true
500,X94,X410,true
501,X34,X50,true
502,X197,X407,true
503,X70,X355,true
504,X346,X465,true
505,X196,X309,true
506,X52,X178,true
507,X122,X306,true
508,X19,X401,true
509,X231,X293,true
510,X288,X364,true
511,X91,X239,true
512,X302,X487,true
513,X64,X120,true
514,X35,X408,true
515,X32,X135,true
516,X439,X481,true
517,X304,X389,true
518,X240,X319,true
519,X162,X333,true
520,X248,X270,true
521,X313,X371,true
522,X255,X391,true
523,X7,X64,true
524,X292,X433,true
525,X53,X488,true
526,X152,X177,true
527,X87,X180,true
528,X206,X489,true
529,X103,X237,true
530,X400,X480,true
531,X122,X348,true
532,X200,X330,true
533,X246,X355,true
534,X199,X250,true
535,X331,X394,true
536,X44,X211,true
537,X336,X427,true
538,X158,X495,true
539,X106,X474,true
540,X54,X352,true
541,X312,X314,true
542,X230,X297,true
543,X350,X366,true
544,X326,X386,true
545,X262,X280,true
546,X111,X166,true
547,X310,X418,true
548,X149,X433,true
549,X89,X166,true
550,X29,X251,true
551,X257,X354,true
552,X46,X94,true
553,X123,X134,true
554,X67,X219,true
555,X445,X492,true
556,X252,X486,true
557,X167,X267,true
558,X38,X177,true
559,X304,X328,true
560,X233,X331,true
561,X0,X487,true
562,X47,X405,true
563,X165,X260,true
564,X309,X479,true
565,X14,X302,true
566,X82,X348,true
567,X176,X269,true
568,X275,X429,true
569,X119,X364,true
570,X124,X161,true
571,X418,X482,true
572,X187,X228,true
573,X178,X365,true
574,X245,X401,true
575,X286,X372,true
576,X94,X435,true
577,X300,X443,true
578,X278,X396,true
579,X150,X309,true
580,X47,X433,true
581,X267,X271,true
582,X143,X365,true
583,X100,X369,true
584,X149,X272,true
585,X66,X307,true
586,X406,X474,true
587,X189,X211,true
588,X398,X467,true
589,X32,X295,true
590,X297,X299,true
591,X352,X390,true
592,X1,X231,true
593,X402,X488,true
594,X68,X421,true
595,X81,X208,true
596,X180,X429,true
597,X209,X344,true
598,X56,X64,true
599,X85,X330,true
600,X10,X259,true
601,X120,X152,true
602,X50,X143,true
603,X46,X202,true
604,X228,X401,true
605,X226,X491,true
606,X234,X420,true
607,X127,X313,true
608,X113,X290,true
609,X301,X483,true
610,X258,X272,true
611,X21,X37,true
612,X136,X400,true
613,X58,X172,true
614,X55,X453,true
615,X89,X428,true
616,X206,X388,true
617,X121,X197,true
618,X150,X218,true
619,X195,X205,true
620,X174,X187,true
621,X142,X375,true
622,X52,X183,true
623,X104,X447,true
624,X393,X491,true
625,X119,X277,true
626,X146,X460,true
627,X270,X352,true
628,X114,X476,true
629,X1,X170,true
630,X187,X352,true
631,X184,X440,true
632,X224,X451,true
633,X174,X261,true
634,X140,X330,true
635,X105,X441,true
636,X330,X364,true
637,X242,X348,true
638,X361,X384,true
639,X108,X367,true
640,X85,X463,true
641,X25,X142,true
642,X25,X488,true
643,X41,X274,true
644,X203,X454,true
645,X425,X475,true
646,X30,X187,true
647,X223,X252,true
648,X246,X297,true
649,X85,X453,true
650,X106,X327,true
651,X39,X405,true
652,X121,X301,true
653,X246,X268,true
654,X55,X499,true
655,X11,X349,true
656,X335,X363,true
657,X86,X391,true
658,X72,X143,true
659,X244,X459,true
660,X119,X193,true
661,X208,X450,true
662,X56,X492,true
663,X168,X236,true
664,X48,X447,true
665,X178,X184,true
666,X378,X492,true
667,X218,X298,true
668,X47,X448,true
669,X144,X239,true
670,X75,X149,true
671,X221,X257,true
672,X27,X289,true
673,X338,X469,true
674,X308,X457,true
675,X57,X232,true
676,X174,X285,true
677,X274,X421,true
678,X379,X480,true
679,X152,X487,true
680,X117,X253,true
681,X367,X453,true
682,X271,X370,true
683,X7,X336,true
684,X18,X402,true
685,X70,X393,true
686,X246,X425,true
687,X11,X62,true
688,X53,X358,true
689,X142,X450,true
690,X179,X308,true
691,X172,X292,true
692,X171,X340,true
693,X123,X140,true
694,X374,X476,true
695,X23,X439,true
696,X289,X343,true
697,X459,X497,true
698,X260,X485,true
699,X244,X462,true
700,X66,X164,true
701,X45,X271,true
702,X300,X479,true
703,X99,X131,true
704,X38,X416,true
705,X389,X463,true
706,X236,X427,true
707,X198,X480,true
708,X51,X200,true
709,X29,X305,true
710,X229,X250,true
711,X3,X43,true
712,X356,X429,true
713,X292,X496,true
714,X221,X436,true
715,X73,X221,true
716,X449,X487,true
717,X237,X261,true
718,X129,X371,true
719,X236,X484,true
720,X50,X309,true
721,X86,X494,true
722,X296,X443,true
723,X80,X134,true
724,X77,X169,true
725,X64,X76,true
726,X9,X348,true
727,X198,X316,true
728,X162,X311,true
729,X373,X490,true
730,X423,X481,true
731,X29,X135,true
732,X331,X493,true
733,X197,X222,true
734,X236,X389,true
735,X107,X137,true
736,X220,X251,true
737,X160,X495,true
738,X35,X430,true
739,X141,X344,true
740,X10,X462,true
741,X202,X379,true
742,X177,X340,true
743,X202,X418,true
744,X116,X393,true
745,X229,X496,true
746,X261,X371,true
747,X68,X493,true
748,X390,X450,true
749,X48,X384,true
750,X398,X485,true
751,X42,X178,true
752,X3,X477,true
753,X57,X131,true
754,X69,X114,true
755,X64,X289,true
756,X132,X269,true
757,X39,X348,true
758,X108,X160,true
759,X431,X450,true
760,X413,X43,false
761,X13,X93,false
762,X53,X143,false
763,X103,X482,false
764,X440,X362,false
765,X420,X201,false
766,X329,X184,false
767,X310,X492,false
768,X22,X355,false
769,X438,X95,false
770,X461,X356,false
771,X451,X71,false
772,X170,X115,false
773,X297,X305,false
774,X205,X323,false
775,X159,X137,false
776,X484,X453,false
777,X381,X187,false
778,X418,X219,false
779,X3,X441,false
780,X465,X318,false
781,X376,X224,false
782,X334,X140,false
783,X232,X152,false
784,X249,X296,false
785,X34,X217,false
786,X483,X234,false
787,X63,X442,false
788,X309,X84,false
789,X62,X15,false
790,X432,X272,false
791,X10,X213,false
792,X489,X449,false
793,X479,X254,false
794,X456,X54,false
795,X478,X368,false
796,X465,X197,false
797,X308,X373,false
798,X23,X485,false
799,X241,X43,false
800,X131,X400,false
801,X457,X76,false
802,X147,X440,false
803,X489,X440,false
804,X261,X310,false
805,X130,X129,false
806,X36,X12,false
807,X429,X240,false
808,X99,X298,false
809,X61,X351,false
810,X232,X264,false
811,X252,X369,false
812,X354,X64,false
813,X208,X305,false
814,X252,X459,false
815,X376,X442,false
816,X484,X12,false
817,X62,X57,false
818,X310,X212,false
819,X223,X397,false
820,X156,X378,false
821,X140,X271,false
822,X29,X333,false
823,X101,X466,false
824,X363,X413,false
825,X122,X202,false
826,X153,X317,false
827,X431,X425,false
828,X308,X417,false
829,X431,X228,false
830,X312,X1,false
831,X312,X277,false
832,X171,X408,false
833,X238,X10,false
834,X145,X403,false
835,X241,X220,false
836,X66,X224,false
837,X223,X413,false
838,X453,X127,false
839,X157,X128,false
840,X42,X246,false
841,X456,X418,false
842,X147,X131,false
843,X27,X473,false
844,X276,X268,false
845,X130,X321,false
846,X200,X400,false
847,X330,X261,false
848,X7,X230,false
849,X202,X77,false
850,X394,X186,false
851,X418,X109,false
852,X421,X312,false
853,X398,X397,false
854,X238,X440,false
855,X113,X214,false
856,X195,X72,false
857,X140,X123,false
858,X372,X455,false
859,X137,X253,false
860,X11,X381,false
861,X38,X456,false
862,X373,X47,false
863,X422,X398,false
864,X195,X404,false
865,X30,X160,false
866,X265,X7,false
867,X202,X193,false
868,X417,X259,false
869,X11,X273,false
870,X35,X209,false
871,X372,X397,false
872,X455,X89,false
873,X54,X382,false
874,X182,X307,false
875,X361,X233,false
876,X409,X160,false
877,X283,X339,false
878,X0,X454,false
879,X362,X404,false
880,X27,X105,false
881,X216,X374,false
882,X445,X124,false
883,X472,X293,false
884,X191,X163,false
885,X151,X279,false
886,X336,X251,false
887,X121,X183,false
888,X6,X82,false
889,X253,X341,false
890,X426,X399,false
891,X181,X285,false
892,X3,X491,false
893,X437,X174,false
894,X481,X498,false
895,X200,X277,false
896,X458,X404,false
897,X383,X102,false
898,X308,X139,false
899,X446,X164,false
900,X32,X482,false
901,X36,X216,false
902,X224,X16,false
903,X494,X353,false
904,X53,X374,false
905,X473,X248,false
906,X335,X137,false
907,X456,X31,false
908,X280,X297,false
909,X100,X27,false
910,X304,X208,false
911,X493,X215,false
912,X322,X247,false
913,X468,X116,false
914,X84,X185,false
915,X239,X20,false
916,X236,X107,false
917,X103,X256,false
918,X278,X477,false
919,X374,X166,false
920,X40,X133,false
921,X257,X134,false
922,X493,X465,false
923,X312,X432,false
924,X185,X173,false
925,X473,X187,false
926,X141,X16,false
927,X227,X31,false
928,X286,X227,false
929,X311,X291,false
930,X359,X94,false
931,X259,X339,false
932,X176,X389,false
933,X293,X33,false
934,X256,X188,false
935,X176,X179,false
936,X412,X137,false
937,X267,X446,false
938,X491,X404,false
939,X293,X479,false
940,X349,X108,false
941,X17,X89,false
942,X194,X121,false
943,X419,X325,false
944,X344,X129,false
945,X281,X459,false
946,X198,X45,false
947,X236,X119,false
948,X65,X220,false
949,X286,X423,false
950,X366,X129,false
951,X391,X354,false
952,X81,X355,false
953,X326,X497,false
954,X213,X431,false
955,X270,X454,false
956,X59,X31,false
957,X122,X273,false
958,X284,X376,false
959,X214,X241,false
960,X279,X149,false
961,X141,X35,false
962,X304,X306,false
963,X249,X176,false
964,X331,X426,false
965,X349,X49,false
966,X169,X135,false
967,X55,X7,false
968,X397,X390,false
969,X439,X196,false
970,X114,X409,false
971,X263,X3,false
972,X58,X202,false
973,X467,X380,false
974,X277,X367,false
975,X139,X407,false
976,X112,X356,false
977,X156,X196,false
978,X89,X371,false
979,X62,X448,false
980,X470,X347,false
981,X302,X373,false
982,X31,X326,false
983,X22,X28,false
984,X180,X240,false
985,X40,X387,false
986,X280,X122,false
987,X303,X168,false
988,X130,X291,false
989,X65,X205,false
990,X365,X494,false
991,X181,X291,false
992,X205,X52,false
993,X388,X114,false
994,X353,X394,false
995,X128,X263,false
996,X305,X456,false
997,X215,X311,false
998,X29,X25,false
999,X0,X278,false
1000,X486,X351,false
1001,X2,X497,false
1002,X189,X14,false
1003,X440,X320,false
1004,X1,X188,false
1005,X205,X126,false
1006,X433,X491,false
1007,X291,X24,false
1008,X443,X311,false
1009,X429,X303,false
1010,X16,X452,false
1011,X232,X485,false
1012,X91,X282,false
1013,X131,X460,false
1014,X393,X110,false
1015,X15,X141,false
1016,X429,X254,false
1017,X110,X446,false
1018,X61,X65,false
1019,X63,X189,false
1020,X25,X104,false
1021,X172,X13,false
1022,X183,X496,false
1023,X318,X117,false
1024,X164,X245,false
1025,X48,X244,false
1026,X209,X220,false
1027,X95,X322,false
1028,X11,X371,false
1029,X351,X97,false
1030,X384,X75,false
1031,X131,X322,false
1032,X219,X128,false
1033,X181,X152,false
1034,X169,X447,false
1035,X415,X75,false
1036,X153,X208,false
1037,X487,X149,false
1038,X459,X139,false
1039,X111,X471,false
1040,X332,X414,false
1041,X115,X172,false
1042,X202,X461,false
1043,X66,X236,false
1044,X430,X259,false
1045,X442,X0,false
1046,X308,X419,false
1047,X327,X258,false
1048,X438,X356,false
1049,X360,X382,false
1050,X313,X195,false
1051,X418,X0,false
1052,X294,X38,false
1053,X160,X68,false
1054,X454,X485,false
1055,X253,X371,false
1056,X477,X318,false
1057,X35,X43,false
1058,X257,X392,false
1059,X173,X452,false
1060,X463,X70,false
1061,X131,X238,false
1062,X302,X263,false
1063,X198,X204,false
1064,X438,X51,false
1065,X118,X239,false
1066,X14,X231,false
1067,X129,X328,false
1068,X49,X374,false
1069,X14,X119,false
1070,X444,X456,false
1071,X95,X291,false
1072,X174,X137,false
1073,X330,X219,false
1074,X292,X204,false
1075,X78,X381,false
1076,X270,X390,false
1077,X95,X376,false
1078,X418,X257,false
1079,X495,X312,false
1080,X268,X271,false
1081,X86,X164,false
1082,X201,X192,false
1083,X493,X230,false
1084,X413,X237,false
1085,X282,X162,false
1086,X134,X49,false
1087,X190,X382,false
1088,X83,X387,false
1089,X368,X360,false
1090,X372,X79,false
1091,X328,X365,false
1092,X350,X315,false
1093,X46,X411,false
1094,X195,X353,false
1095,X425,X111,false
1096,X307,X89,false
1097,X302,X84,false
1098,X178,X390,false
1099,X442,X90,false
1100,X73,X467,false
1101,X279,X333,false
1102,X136,X384,false
1103,X113,X249,false
1104,X382,X134,false
1105,X181,X485,false
1106,X208,X235,false
1107,X103,X261,false
1108,X48,X59,false
1109,X437,X273,false
1110,X226,X483,false
1111,X461,X308,false
1112,X389,X101,false
1113,X191,X48,false
1114,X4,X153,false
1115,X100,X343,false
1116,X325,X317,false
1117,X223,X290,false
1118,X101,X47,false
1119,X33,X69,false
1120,X403,X125,false
1121,X112,X386,false
1122,X336,X312,false
1123,X18,X94,false
1124,X132,X168,false
1125,X238,X490,false
1126,X93,X84,false
1127,X32,X424,false
1128,X473,X454,false
1129,X312,X278,false
1130,X282,X118,false
1131,X191,X51,false
1132,X201,X357,false
1133,X23,X358,false
1134,X292,X296,false
1135,X312,X70,false
1136,X71,X220,false
1137,X400,X319,false
1138,X486,X397,false
1139,X272,X88,false
1140,X143,X493,false
1141,X5,X320,false
1142,X257,X338,false
1143,X404,X87,false
1144,X173,X83,false
1145,X130,X54,false
1146,X429,X222,false
1147,X424,X225,false
1148,X351,X177,false
1149,X191,X184,false
1150,X402,X194,false
1151,X15,X287,false
1152,X269,X225,false
1153,X361,X358,false
1154,X256,X148,false
1155,X1,X448,false
1156,X192,X248,false
1157,X406,X28,false
1158,X151,X426,false
1159,X110,X457,false
1160,X86,X298,false
1161,X11,X42,false
1162,X320,X472,false
1163,X100,X47,false
1164,X383,X106,false
1165,X164,X133,false
1166,X143,X69,false
1167,X86,X201,false
1168,X100,X33,false
1169,X224,X198,false
1170,X321,X386,false
1171,X249,X116,false
1172,X47,X137,false
1173,X215,X28,false
1174,X302,X417,false
1175,X424,X357,false
1176,X432,X434,false
1177,X93,X264,false
1178,X182,X391,false
1179,X242,X305,false
1180,X299,X241,false
1181,X412,X475,false
1182,X126,X182,false
1183,X170,X469,false
1184,X207,X337,false
1185,X452,X273,false
1186,X389,X469,false
1187,X284,X397,false
1188,X131,X47,false
1189,X32,X338,false
1190,X207,X129,false
1191,X153,X495,false
1192,X382,X228,false
1193,X380,X39,false
1194,X430,X319,false
1195,X200,X391,false
1196,X249,X450,false
1197,X462,X105,false
1198,X342,X243,false
1199,X61,X223,false
1200,X387,X255,false
1201,X344,X431,false
1202,X283,X304,false
1203,X163,X22,false
1204,X439,X54,false
1205,X487,X236,false
1206,X298,X39,false
1207,X347,X159,false
1208,X468,X57,false
1209,X484,X2,false
1210,X159,X58,false
1211,X249,X70,false
1212,X301,X160,false
1213,X179,X175,false
1214,X289,X353,false
1215,X360,X181,false
1216,X167,X483,false
1217,X487,X103,false
1218,X421,X132,false
1219,X141,X108,false
1220,X185,X253,false
1221,X114,X457,false
1222,X169,X424,false
1223,X431,X478,false
1224,X13,X216,false
1225,X263,X232,false
1226,X444,X22,false
1227,X251,X145,false
1228,X377,X247,false
1229,X189,X24,false
1230,X270,X164,false
1231,X429,X477,false
1232,X112,X58,false
1233,X84,X380,false
1234,X175,X65,false
1235,X286,X84,false
1236,X267,X275,false
1237,X272,X398,false
1238,X310,X478,false
1239,X389,X174,false
1240,X267,X353,false
1241,X178,X258,false
1242,X404,X425,false
1243,X492,X423,false
1244,X483,X26,false
1245,X102,X199,false
1246,X11,X405,false
1247,X25,X485,false
1248,X120,X315,false
1249,X249,X491,false
1250,X454,X470,false
1251,X208,X121,false
1252,X345,X18,false
1253,X443,X77,false
1254,X215,X328,false
1255,X481,X335,false
1256,X61,X111,false
1257,X54,X469,false
1258,X450,X10,false
1259,X99,X42,false
1260,X176,X420,false
1261,X136,X350,false
1262,X52,X55,false
1263,X89,X195,false
1264,X39,X126,false
1265,X316,X364,false
1266,X5,X269,false
1267,X203,X266,false
1268,X229,X40,false
1269,X430,X20,false
1270,X295,X303,false
1271,X107,X443,false
1272,X64,X338,false
1273,X24,X393,false
1274,X197,X265,false
1275,X290,X452,false
1276,X435,X291,false
1277,X473,X165,false
1278,X3,X332,false
1279,X35,X51,false
1280,X7,X300,false
1281,X482,X345,false
1282,X111,X225,false
1283,X61,X287,false
1284,X487,X199,false
1285,X331,X218,false
1286,X58,X332,false
1287,X331,X177,false
1288,X466,X20,false
1289,X429,X199,false
1290,X418,X483,false
1291,X244,X85,false
1292,X223,X381,false
1293,X112,X149,false
1294,X109,X348,false
1295,X445,X6,false
1296,X236,X453,false
1297,X293,X72,false
1298,X172,X293,false
1299,X26,X448,false
1300,X300,X189,false
1301,X95,X350,false
1302,X477,X174,false
1303,X148,X463,false
1304,X21,X86,false
1305,X18,X287,false
1306,X400,X322,false
1307,X9,X288,false
1308,X251,X473,false
1309,X411,X446,false
1310,X389,X148,false
1311,X471,X490,false
1312,X474,X160,false
1313,X308,X454,false
1314,X431,X39,false
1315,X183,X452,false
1316,X266,X390,false
1317,X474,X281,false
1318,X279,X487,false
1319,X435,X423,false
1320,X156,X78,false
1321,X485,X450,false
1322,X26,X240,false
1323,X387,X350,false
1324,X305,X440,false
1325,X499,X208,false
1326,X452,X385,false
1327,X408,X193,false
1328,X318,X356,false
1329,X145,X405,false
1330,X240,X155,false
1331,X194,X493,false
1332,X376,X431,false
1333,X393,X310,false
1334,X116,X178,false
1335,X244,X55,false
1336,X443,X70,false
1337,X469,X420,false
1338,X385,X473,false
1339,X262,X270,false
1340,X19,X382,false
1341,X372,X432,false
1342,X45,X131,false
1343,X437,X253,false
1344,X357,X286,false
1345,X399,X100,false
1346,X269,X37,false
1347,X366,X220,false
1348,X99,X8,false
1349,X411,X318,false
1350,X488,X189,false
1351,X470,X460,false
1352,X0,X92,false
1353,X43,X365,false
1354,X41,X428,false
1355,X311,X139,false
1356,X301,X433,false
1357,X269,X473,false
1358,X115,X77,false
1359,X351,X25,false
