ID,Parent,Child,TrueOrFalse
247,X118,X128,true
248,X61,X334,true
249,X10,X95,true
250,X243,X414,true
251,X312,X476,true
252,X63,X162,true
253,X155,X484,true
254,X228,X290,true
255,X268,X362,true
256,X389,X412,true
257,X105,X325,true
258,X162,X311,true
259,X468,X474,true
260,X182,X398,true
261,X276,X458,true
262,X439,X440,true
263,X155,X475,true
264,X280,X427,true
265,X254,X357,true
266,X272,X456,true
267,X150,X318,true
268,X367,X453,true
269,X285,X330,true
270,X32,X141,true
271,X39,X241,true
272,X44,X420,true
273,X266,X412,true
274,X83,X307,true
275,X293,X360,true
276,X300,X387,true
277,X98,X348,true
278,X37,X458,true
279,X297,X321,true
280,X327,X467,true
281,X12,X204,true
282,X189,X208,true
283,X238,X497,true
284,X191,X250,true
285,X252,X378,true
286,X159,X364,true
287,X116,X458,true
288,X49,X409,true
289,X360,X430,true
290,X147,X148,true
291,X352,X395,true
292,X11,X322,true
293,X78,X250,true
294,X147,X455,true
295,X114,X433,true
296,X215,X342,true
297,X423,X481,true
298,X354,X461,true
299,X121,X212,true
300,X207,X486,true
301,X137,X171,true
302,X168,X395,true
303,X19,X81,true
304,X132,X215,true
305,X148,X154,true
306,X274,X308,true
307,X95,X102,true
308,X75,X112,true
309,X5,X50,true
310,X130,X281,true
311,X91,X173,true
312,X206,X388,true
313,X336,X411,true
314,X141,X344,true
315,X190,X269,true
316,X199,X351,true
317,X152,X323,true
318,X120,X278,true
319,X241,X316,true
320,X103,X425,true
321,X263,X285,true
322,X108,X443,true
323,X204,X270,true
324,X319,X381,true
325,X37,X322,true
326,X393,X469,true
327,X381,X404,true
328,X191,X395,true
329,X145,X241,true
330,X42,X317,true
331,X166,X230,true
332,X61,X333,true
333,X95,X481,true
334,X24,X381,true
335,X144,X180,true
336,X41,X436,true
337,X76,X233,true
338,X34,X77,true
339,X49,X242,true
340,X112,X151,true
341,X164,X210,true
342,X249,X324,true
343,X150,X389,true
344,X193,X277,true
345,X11,X349,true
346,X181,X297,true
347,X202,X418,true
348,X55,X140,true
349,X399,X409,true
350,X256,X307,true
351,X380,X406,true
352,X216,X422,true
353,X61,X88,true
354,X82,X247,true
355,X3,X26,true
356,X215,X443,true
357,X199,X260,true
358,X109,X148,true
359,X0,X188,true
360,X229,X284,true
361,X220,X251,true
362,X99,X194,true
363,X102,X328,true
364,X29,X253,true
365,X222,X378,true
366,X57,X273,true
367,X26,X158,true
368,X177,X370,true
369,X119,X310,true
370,X362,X392,true
371,X120,X425,true
372,X254,X333,true
373,X192,X488,true
374,X89,X428,true
375,X403,X447,true
376,X36,X263,true
377,X183,X279,true
378,X29,X281,true
379,X107,X334,true
380,X313,X476,true
381,X339,X402,true
382,X63,X235,true
383,X453,X497,true
384,X337,X416,true
385,X56,X492,true
386,X226,X491,true
387,X279,X357,true
388,X275,X363,true
389,X168,X185,true
390,X128,X371,true
391,X330,X364,true
392,X224,X339,true
393,X48,X384,true
394,X138,X194,true
395,X366,X493,true
396,X347,X439,true
397,X5,X199,true
398,X85,X200,true
399,X75,X487,true
400,X24,X406,true
401,X0,X329,true
402,X142,X325,true
403,X91,X394,true
404,X85,X387,true
405,X297,X299,true
406,X113,X405,true
407,X348,X448,true
408,X131,X422,true
409,X285,X415,true
410,X9,X12,true
411,X210,X428,true
412,X12,X292,true
413,X58,X498,true
414,X206,X239,true
415,X0,X307,true
416,X454,X491,true
417,X24,X453,true
418,X61,X112,true
419,X163,X201,true
420,X221,X448,true
421,X123,X131,true
422,X127,X143,true
423,X245,X401,true
424,X98,X250,true
425,X31,X490,true
426,X29,X436,true
427,X439,X481,true
428,X72,X361,true
429,X331,X394,true
430,X24,X225,true
431,X213,X447,true
432,X53,X197,true
433,X394,X417,true
434,X173,X246,true
435,X409,X424,true
436,X70,X212,true
437,X249,X374,true
438,X153,X446,true
439,X170,X242,true
440,X207,X393,true
441,X203,X351,true
442,X27,X289,true
443,X137,X162,true
444,X187,X194,true
445,X466,X485,true
446,X69,X184,true
447,X162,X402,true
448,X347,X460,true
449,X396,X451,true
450,X83,X287,true
451,X418,X489,true
452,X119,X290,true
453,X140,X321,true
454,X32,X135,true
455,X187,X377,true
456,X0,X54,true
457,X426,X494,true
458,X280,X495,true
459,X127,X259,true
460,X23,X308,true
461,X375,X398,true
462,X309,X350,true
463,X91,X335,true
464,X178,X207,true
465,X271,X407,true
466,X17,X305,true
467,X13,X463,true
468,X115,X317,true
469,X54,X394,true
470,X342,X486,true
471,X384,X485,true
472,X111,X427,true
473,X167,X370,true
474,X9,X467,true
475,X279,X425,true
476,X353,X467,true
477,X179,X328,true
478,X70,X303,true
479,X190,X199,true
480,X67,X213,true
481,X363,X364,true
482,X26,X111,true
483,X235,X273,true
484,X325,X363,true
485,X324,X481,true
486,X16,X439,true
487,X322,X388,true
488,X100,X108,true
489,X158,X465,true
490,X358,X421,true
491,X214,X304,true
492,X337,X443,true
493,X125,X473,true
494,X157,X456,true
495,X106,X382,true
496,X396,X443,true
497,X215,X437,true
498,X13,X417,true
499,X292,X496,true
500,X39,X48,true
501,X141,X391,true
502,X27,X217,true
503,X177,X340,true
504,X106,X345,true
505,X40,X372,true
506,X129,X143,true
507,X106,X373,true
508,X8,X249,true
509,X140,X323,true
510,X331,X418,true
511,X207,X425,true
512,X51,X373,true
513,X111,X114,true
514,X147,X373,true
515,X147,X257,true
516,X71,X294,true
517,X110,X398,true
518,X194,X427,true
519,X211,X492,true
520,X295,X409,true
521,X462,X466,true
522,X347,X470,true
523,X340,X454,true
524,X66,X164,true
525,X293,X388,true
526,X342,X404,true
527,X22,X249,true
528,X74,X323,true
529,X26,X117,true
530,X374,X483,true
531,X377,X486,true
532,X130,X349,true
533,X139,X331,true
534,X71,X412,true
535,X300,X311,true
536,X234,X398,true
537,X93,X458,true
538,X208,X444,true
539,X233,X316,true
540,X208,X323,true
541,X31,X489,true
542,X1,X147,true
543,X156,X451,true
544,X308,X374,true
545,X218,X288,true
546,X17,X373,true
547,X4,X246,true
548,X46,X258,true
549,X244,X342,true
550,X223,X418,true
551,X273,X448,true
552,X15,X274,true
553,X303,X369,true
554,X252,X277,true
555,X151,X183,true
556,X39,X348,true
557,X58,X155,true
558,X137,X321,true
559,X43,X406,true
560,X219,X253,true
561,X11,X213,true
562,X61,X323,true
563,X49,X251,true
564,X184,X232,true
565,X255,X391,true
566,X5,X387,true
567,X370,X479,true
568,X19,X430,true
569,X46,X74,true
570,X175,X231,true
571,X299,X316,true
572,X309,X414,true
573,X59,X494,true
574,X124,X424,true
575,X299,X384,true
576,X219,X257,true
577,X267,X457,true
578,X250,X483,true
579,X181,X245,true
580,X345,X346,true
581,X301,X460,true
582,X258,X399,true
583,X265,X458,true
584,X350,X366,true
585,X244,X477,true
586,X394,X454,true
587,X346,X465,true
588,X253,X378,true
589,X145,X379,true
590,X168,X456,true
591,X124,X459,true
592,X326,X488,true
593,X300,X442,true
594,X5,X391,true
595,X288,X490,true
596,X138,X422,true
597,X249,X346,true
598,X264,X380,true
599,X52,X163,true
600,X153,X352,true
601,X59,X395,true
602,X396,X472,true
603,X58,X150,true
604,X359,X486,true
605,X8,X61,true
606,X100,X469,true
607,X120,X316,true
608,X34,X351,true
609,X241,X281,true
610,X124,X134,true
611,X54,X352,true
612,X120,X152,true
613,X392,X494,true
614,X263,X350,true
615,X178,X284,true
616,X271,X370,true
617,X133,X386,true
618,X97,X308,true
619,X52,X382,true
620,X128,X455,true
621,X180,X476,true
622,X81,X371,true
623,X226,X254,true
624,X169,X313,true
625,X35,X218,true
626,X130,X146,true
627,X270,X498,true
628,X363,X462,true
629,X25,X142,true
630,X353,X382,true
631,X218,X335,true
632,X2,X456,true
633,X176,X392,true
634,X152,X159,true
635,X92,X334,true
636,X264,X300,true
637,X121,X197,true
638,X188,X403,true
639,X139,X378,true
640,X217,X389,true
641,X157,X313,true
642,X110,X452,true
643,X365,X454,true
644,X161,X298,true
645,X161,X231,true
646,X73,X386,true
647,X6,X432,true
648,X112,X484,true
649,X68,X421,true
650,X74,X466,true
651,X96,X146,true
652,X77,X280,true
653,X136,X436,true
654,X336,X383,true
655,X85,X468,true
656,X87,X347,true
657,X36,X348,true
658,X6,X131,true
659,X73,X120,true
660,X40,X213,true
661,X358,X409,true
662,X157,X385,true
663,X305,X485,true
664,X185,X396,true
665,X181,X450,true
666,X230,X297,true
667,X157,X236,true
668,X319,X377,true
669,X319,X451,true
670,X207,X469,true
671,X370,X414,true
672,X180,X412,true
673,X149,X161,true
674,X13,X56,true
675,X5,X6,true
676,X245,X447,true
677,X260,X442,true
678,X209,X353,true
679,X331,X373,true
680,X298,X320,true
681,X367,X474,true
682,X361,X386,true
683,X22,X354,true
684,X176,X265,true
685,X72,X160,true
686,X45,X235,true
687,X134,X253,true
688,X188,X380,true
689,X228,X432,true
690,X225,X326,true
691,X261,X390,true
692,X356,X488,true
693,X42,X182,true
694,X217,X467,true
695,X226,X419,true
696,X64,X287,true
697,X78,X490,true
698,X310,X341,true
699,X189,X458,true
700,X144,X490,true
701,X356,X439,true
702,X87,X176,true
703,X43,X497,true
704,X442,X479,true
705,X77,X431,true
706,X68,X127,true
707,X179,X272,true
708,X253,X390,true
709,X130,X467,true
710,X62,X179,true
711,X74,X208,true
712,X236,X266,true
713,X11,X276,true
714,X162,X328,true
715,X40,X287,true
716,X85,X230,true
717,X198,X201,true
718,X112,X249,true
719,X67,X90,true
720,X80,X378,true
721,X65,X408,true
722,X274,X466,true
723,X356,X451,true
724,X169,X228,true
725,X203,X411,true
726,X252,X354,true
727,X22,X43,true
728,X156,X411,true
729,X82,X348,true
730,X284,X486,true
731,X65,X187,true
732,X7,X481,true
733,X111,X124,true
734,X395,X469,true
735,X132,X232,true
736,X139,X201,true
737,X182,X321,true
738,X116,X393,true
739,X400,X480,true
740,X251,X480,true
741,X261,X497,true
742,X79,X199,true
743,X87,X94,true
744,X176,X307,true
745,X390,X450,true
746,X234,X284,true
747,X106,X247,true
748,X191,X474,true
749,X400,X495,true
750,X1,X42,true
751,X266,X429,true
752,X0,X487,true
753,X113,X336,true
754,X256,X441,true
755,X36,X137,true
756,X117,X209,true
757,X391,X436,true
758,X450,X461,true
759,X158,X280,true
760,X421,X396,false
761,X257,X494,false
762,X377,X313,false
763,X197,X55,false
764,X298,X101,false
765,X429,X225,false
766,X84,X106,false
767,X85,X124,false
768,X9,X403,false
769,X212,X283,false
770,X316,X484,false
771,X132,X88,false
772,X462,X411,false
773,X57,X130,false
774,X409,X35,false
775,X75,X314,false
776,X495,X248,false
777,X473,X90,false
778,X422,X48,false
779,X458,X351,false
780,X108,X169,false
781,X163,X25,false
782,X148,X216,false
783,X250,X42,false
784,X320,X152,false
785,X388,X393,false
786,X139,X124,false
787,X122,X42,false
788,X163,X66,false
789,X33,X117,false
790,X278,X494,false
791,X78,X12,false
792,X434,X281,false
793,X123,X202,false
794,X321,X163,false
795,X189,X409,false
796,X437,X496,false
797,X180,X139,false
798,X455,X323,false
799,X425,X455,false
800,X353,X153,false
801,X305,X209,false
802,X108,X97,false
803,X259,X415,false
804,X62,X472,false
805,X339,X222,false
806,X267,X286,false
807,X136,X161,false
808,X109,X155,false
809,X212,X135,false
810,X220,X155,false
811,X23,X116,false
812,X233,X406,false
813,X33,X20,false
814,X204,X355,false
815,X38,X95,false
816,X249,X184,false
817,X454,X229,false
818,X441,X418,false
819,X111,X394,false
820,X345,X15,false
821,X359,X265,false
822,X176,X112,false
823,X11,X344,false
824,X462,X276,false
825,X76,X438,false
826,X238,X46,false
827,X271,X78,false
828,X432,X265,false
829,X394,X323,false
830,X247,X25,false
831,X363,X211,false
832,X226,X98,false
833,X272,X34,false
834,X19,X170,false
835,X70,X264,false
836,X80,X353,false
837,X434,X68,false
838,X119,X59,false
839,X263,X370,false
840,X405,X176,false
841,X39,X346,false
842,X477,X325,false
843,X448,X112,false
844,X24,X359,false
845,X37,X3,false
846,X288,X406,false
847,X15,X205,false
848,X440,X311,false
849,X1,X196,false
850,X369,X143,false
851,X292,X380,false
852,X175,X4,false
853,X355,X274,false
854,X35,X192,false
855,X194,X453,false
856,X24,X238,false
857,X116,X382,false
858,X252,X429,false
859,X294,X164,false
860,X310,X320,false
861,X107,X409,false
862,X426,X150,false
863,X399,X143,false
864,X407,X72,false
865,X166,X337,false
866,X166,X105,false
867,X15,X444,false
868,X119,X430,false
869,X443,X44,false
870,X480,X0,false
871,X260,X347,false
872,X341,X446,false
873,X96,X169,false
874,X408,X362,false
875,X128,X87,false
876,X464,X10,false
877,X458,X127,false
878,X185,X104,false
879,X335,X350,false
880,X28,X476,false
881,X33,X154,false
882,X463,X170,false
883,X484,X83,false
884,X347,X261,false
885,X243,X88,false
886,X170,X386,false
887,X476,X234,false
888,X288,X255,false
889,X202,X392,false
890,X25,X47,false
891,X23,X172,false
892,X498,X238,false
893,X277,X46,false
894,X8,X272,false
895,X482,X110,false
896,X99,X401,false
897,X295,X372,false
898,X38,X319,false
899,X130,X66,false
900,X262,X219,false
901,X363,X471,false
902,X422,X166,false
903,X297,X191,false
904,X297,X43,false
905,X269,X126,false
906,X128,X484,false
907,X31,X357,false
908,X118,X496,false
909,X238,X12,false
910,X5,X487,false
911,X67,X361,false
912,X482,X273,false
913,X403,X499,false
914,X23,X326,false
915,X490,X479,false
916,X90,X494,false
917,X243,X275,false
918,X497,X229,false
919,X127,X308,false
920,X369,X219,false
921,X254,X116,false
922,X51,X337,false
923,X357,X76,false
924,X457,X126,false
925,X384,X81,false
926,X392,X250,false
927,X172,X134,false
928,X363,X319,false
929,X286,X20,false
930,X231,X101,false
931,X347,X121,false
932,X307,X167,false
933,X238,X306,false
934,X408,X250,false
935,X305,X462,false
936,X129,X240,false
937,X133,X193,false
938,X36,X99,false
939,X144,X138,false
940,X395,X7,false
941,X202,X141,false
942,X259,X488,false
943,X211,X20,false
944,X354,X251,false
945,X97,X134,false
946,X155,X281,false
947,X380,X181,false
948,X157,X430,false
949,X488,X278,false
950,X491,X327,false
951,X323,X449,false
952,X141,X109,false
953,X2,X477,false
954,X114,X243,false
955,X444,X384,false
956,X478,X54,false
957,X121,X136,false
958,X124,X276,false
959,X251,X81,false
960,X3,X362,false
961,X48,X104,false
962,X459,X289,false
963,X213,X266,false
964,X173,X360,false
965,X369,X427,false
966,X36,X403,false
967,X267,X14,false
968,X5,X200,false
969,X383,X211,false
970,X197,X69,false
971,X242,X310,false
972,X353,X159,false
973,X266,X95,false
974,X26,X406,false
975,X148,X121,false
976,X302,X406,false
977,X362,X308,false
978,X146,X237,false
979,X109,X80,false
980,X93,X148,false
981,X437,X274,false
982,X322,X158,false
983,X463,X291,false
984,X299,X458,false
985,X136,X317,false
986,X136,X36,false
987,X275,X280,false
988,X47,X381,false
989,X428,X477,false
990,X474,X66,false
991,X431,X169,false
992,X57,X0,false
993,X219,X284,false
994,X203,X22,false
995,X283,X446,false
996,X489,X298,false
997,X483,X280,false
998,X34,X101,false
999,X414,X445,false
1000,X187,X185,false
1001,X344,X238,false
1002,X332,X12,false
1003,X143,X32,false
1004,X471,X49,false
1005,X142,X368,false
1006,X231,X91,false
1007,X239,X436,false
1008,X241,X91,false
1009,X219,X485,false
1010,X220,X24,false
1011,X378,X485,false
1012,X224,X434,false
1013,X136,X408,false
1014,X467,X61,false
1015,X422,X343,false
1016,X55,X141,false
1017,X490,X272,false
1018,X80,X233,false
1019,X433,X162,false
1020,X410,X393,false
1021,X496,X9,false
1022,X432,X211,false
1023,X289,X412,false
1024,X285,X15,false
1025,X493,X369,false
1026,X298,X162,false
1027,X328,X368,false
1028,X311,X279,false
1029,X225,X216,false
1030,X441,X129,false
1031,X378,X176,false
1032,X463,X497,false
1033,X10,X33,false
1034,X171,X141,false
1035,X98,X493,false
1036,X215,X145,false
1037,X488,X88,false
1038,X390,X220,false
1039,X437,X68,false
1040,X371,X241,false
1041,X282,X245,false
1042,X382,X458,false
1043,X161,X462,false
1044,X19,X37,false
1045,X374,X248,false
1046,X442,X179,false
1047,X415,X478,false
1048,X174,X177,false
1049,X363,X485,false
1050,X400,X336,false
1051,X433,X397,false
1052,X6,X382,false
1053,X16,X123,false
1054,X7,X27,false
1055,X133,X378,false
1056,X197,X151,false
1057,X109,X1,false
1058,X40,X103,false
1059,X111,X301,false
1060,X468,X4,false
1061,X22,X390,false
1062,X116,X284,false
1063,X346,X234,false
1064,X319,X158,false
1065,X315,X2,false
1066,X475,X283,false
1067,X100,X104,false
1068,X186,X361,false
1069,X295,X134,false
1070,X291,X236,false
1071,X150,X270,false
1072,X225,X191,false
1073,X430,X318,false
1074,X55,X428,false
1075,X372,X274,false
1076,X480,X345,false
1077,X265,X70,false
1078,X461,X237,false
1079,X368,X420,false
1080,X81,X338,false
1081,X495,X23,false
1082,X229,X16,false
1083,X322,X355,false
1084,X3,X497,false
1085,X193,X221,false
1086,X95,X11,false
1087,X314,X231,false
1088,X257,X111,false
1089,X179,X335,false
1090,X4,X75,false
1091,X0,X201,false
1092,X143,X267,false
1093,X113,X343,false
1094,X282,X312,false
1095,X308,X201,false
1096,X293,X321,false
1097,X404,X209,false
1098,X95,X143,false
1099,X383,X28,false
1100,X211,X186,false
1101,X325,X269,false
1102,X255,X60,false
1103,X302,X333,false
1104,X469,X341,false
1105,X263,X438,false
1106,X109,X286,false
1107,X120,X135,false
1108,X197,X477,false
1109,X259,X412,false
1110,X499,X282,false
1111,X316,X270,false
1112,X195,X110,false
1113,X498,X103,false
1114,X293,X162,false
1115,X231,X396,false
1116,X279,X401,false
1117,X159,X72,false
1118,X448,X478,false
1119,X234,X282,false
1120,X135,X257,false
1121,X153,X34,false
1122,X263,X179,false
1123,X323,X447,false
1124,X50,X330,false
1125,X397,X165,false
1126,X375,X384,false
1127,X25,X193,false
1128,X2,X237,false
1129,X404,X292,false
1130,X144,X221,false
1131,X209,X361,false
1132,X281,X74,false
1133,X348,X133,false
1134,X344,X215,false
1135,X211,X413,false
1136,X103,X207,false
1137,X351,X166,false
1138,X386,X275,false
1139,X31,X19,false
1140,X202,X266,false
1141,X306,X193,false
1142,X457,X401,false
1143,X282,X125,false
1144,X352,X59,false
1145,X11,X353,false
1146,X363,X446,false
1147,X360,X461,false
1148,X175,X74,false
1149,X266,X498,false
1150,X447,X167,false
1151,X132,X480,false
1152,X195,X244,false
1153,X287,X386,false
1154,X178,X101,false
1155,X349,X208,false
1156,X316,X331,false
1157,X332,X49,false
1158,X33,X191,false
1159,X380,X418,false
1160,X18,X207,false
1161,X120,X15,false
1162,X237,X211,false
1163,X476,X135,false
1164,X220,X111,false
1165,X267,X29,false
1166,X391,X58,false
1167,X149,X144,false
1168,X152,X191,false
1169,X320,X126,false
1170,X463,X392,false
1171,X47,X99,false
1172,X494,X145,false
1173,X9,X299,false
1174,X488,X484,false
1175,X137,X311,false
1176,X48,X283,false
1177,X469,X457,false
1178,X455,X209,false
1179,X57,X41,false
1180,X127,X428,false
1181,X285,X256,false
1182,X478,X192,false
1183,X401,X419,false
1184,X309,X276,false
1185,X174,X248,false
1186,X123,X494,false
1187,X88,X335,false
1188,X263,X404,false
1189,X427,X280,false
1190,X221,X446,false
1191,X412,X313,false
1192,X63,X495,false
1193,X432,X416,false
1194,X190,X175,false
1195,X450,X479,false
1196,X441,X122,false
1197,X25,X213,false
1198,X50,X283,false
1199,X82,X494,false
1200,X457,X264,false
1201,X470,X330,false
1202,X67,X100,false
1203,X474,X276,false
1204,X439,X335,false
1205,X59,X12,false
1206,X468,X305,false
1207,X430,X26,false
1208,X488,X463,false
1209,X206,X246,false
1210,X260,X227,false
1211,X207,X445,false
1212,X94,X32,false
1213,X172,X243,false
1214,X266,X174,false
1215,X491,X145,false
1216,X13,X155,false
1217,X285,X439,false
1218,X414,X17,false
1219,X381,X28,false
1220,X104,X83,false
1221,X166,X296,false
1222,X177,X410,false
1223,X366,X93,false
1224,X316,X207,false
1225,X445,X250,false
1226,X350,X177,false
1227,X129,X12,false
1228,X91,X292,false
1229,X207,X121,false
1230,X270,X217,false
1231,X316,X301,false
1232,X159,X309,false
1233,X144,X294,false
1234,X56,X119,false
1235,X478,X445,false
1236,X209,X474,false
1237,X280,X252,false
1238,X408,X213,false
1239,X348,X327,false
1240,X474,X287,false
1241,X185,X436,false
1242,X43,X410,false
1243,X387,X335,false
1244,X453,X204,false
1245,X472,X190,false
1246,X142,X255,false
1247,X201,X200,false
1248,X112,X131,false
1249,X317,X464,false
1250,X365,X401,false
1251,X231,X480,false
1252,X362,X456,false
1253,X403,X303,false
1254,X186,X325,false
1255,X49,X343,false
1256,X1,X109,false
1257,X335,X451,false
1258,X257,X114,false
1259,X372,X303,false
1260,X398,X282,false
1261,X465,X207,false
1262,X13,X412,false
1263,X131,X266,false
1264,X39,X232,false
1265,X463,X151,false
1266,X349,X64,false
1267,X157,X494,false
1268,X360,X469,false
1269,X60,X485,false
1270,X303,X377,false
1271,X135,X416,false
1272,X233,X41,false
1273,X28,X197,false
1274,X136,X120,false
1275,X444,X357,false
1276,X410,X300,false
1277,X57,X249,false
1278,X376,X348,false
1279,X384,X492,false
1280,X309,X137,false
1281,X202,X456,false
1282,X113,X33,false
1283,X287,X69,false
1284,X201,X155,false
1285,X464,X104,false
1286,X112,X435,false
1287,X82,X101,false
1288,X469,X478,false
1289,X245,X496,false
1290,X37,X303,false
1291,X289,X489,false
1292,X202,X310,false
1293,X402,X377,false
1294,X422,X179,false
1295,X65,X377,false
1296,X270,X356,false
1297,X97,X442,false
1298,X278,X356,false
1299,X466,X38,false
1300,X60,X469,false
1301,X240,X325,false
1302,X113,X178,false
1303,X94,X20,false
1304,X393,X133,false
1305,X399,X318,false
1306,X168,X293,false
1307,X484,X274,false
1308,X396,X461,false
1309,X84,X413,false
1310,X321,X108,false
1311,X2,X129,false
1312,X374,X147,false
1313,X383,X284,false
1314,X161,X263,false
1315,X234,X250,false
1316,X223,X312,false
1317,X465,X320,false
1318,X470,X273,false
1319,X24,X441,false
1320,X103,X345,false
1321,X301,X351,false
1322,X39,X411,false
1323,X474,X277,false
1324,X434,X80,false
1325,X266,X269,false
1326,X484,X357,false
1327,X96,X358,false
1328,X464,X374,false
1329,X445,X185,false
1330,X396,X163,false
1331,X124,X26,false
1332,X247,X46,false
1333,X427,X302,false
1334,X435,X167,false
1335,X370,X204,false
1336,X390,X209,false
1337,X248,X188,false
1338,X6,X422,false
1339,X211,X285,false
1340,X60,X220,false
1341,X385,X376,false
1342,X141,X196,false
1343,X115,X419,false
1344,X495,X15,false
1345,X314,X151,false
1346,X208,X87,false
1347,X101,X204,false
1348,X476,X382,false
1349,X440,X176,false
1350,X47,X495,false
1351,X54,X226,false
1352,X64,X315,false
1353,X491,X413,false
1354,X217,X196,false
1355,X472,X334,false
1356,X400,X255,false
1357,X394,X94,false
1358,X388,X83,false
1359,X112,X32,false
