6,dysp,->,bronc
ID,Variable 1,Dependency,Variable 2
1,tub,->,either
2,lung,->,either
3,bronc,->,dysp
4,either,->,smoke
5,either,->,xray
6,xray,->,dysp
ID,Variable 1,Dependency,Variable 2
1,tub,->,either
2,lung,->,either
3,either,->,xray
4,either,->,dysp
5,dysp,->,smoke
6,dysp,->,bronc
ID,Variable 1,Dependency,Variable 2
1,asia,->,smoke
2,tub,->,either
3,lung,->,either
4,either,->,smoke
5,either,->,xray
6,either,->,dysp
7,dysp,->,bronc
ID,Variable 1,Dependency,Variable 2
1,bronc,->,smoke
2,bronc,->,dysp
3,either,->,tub
4,either,->,smoke
5,either,->,lung
6,either,->,xray
7,either,->,dysp
8,dysp,->,bronc
ID,Variable 1,Dependency,Variable 2
1,lung,->,xray
2,bronc,->,smoke
3,bronc,->,dysp
4,either,->,tub
5,either,->,smoke
6,either,->,dysp
7,dysp,->,bronc
ID,Variable 1,Dependency,Variable 2
1,bronc,->,smoke
2,bronc,->,dysp
3,either,->,lung
4,either,->,xray
5,either,->,dysp
6,xray,->,asia
7,xray,->,tub
ID,Variable 1,Dependency,Variable 2
1,ATshots,->,ATshotsOnTarget
2,HTgoals,->,HDA
3,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,ATshots,->,ATshotsOnTarget
2,HTgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,HTshots
2,HTshots,->,ATshots
3,HTshots,->,ATgoals
4,ATshots,->,ATshotsOnTarget
5,ATshots,->,possession
6,HTshotOnTarget,->,HTshots
7,HTshotOnTarget,->,HTgoals
8,ATshotsOnTarget,->,ATgoals
9,HTgoals,->,possession
10,HTgoals,->,HDA
11,HDA,->,HTshots
ID,Variable 1,Dependency,Variable 2
1,ATshotsOnTarget,->,ATshots
2,HTgoals,->,HDA
3,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,ATshotsOnTarget,->,ATshots
2,HDA,->,HTgoals
3,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,possession
2,HTshots,->,HTshotOnTarget
3,ATshots,->,HDA
4,ATshotsOnTarget,->,ATshots
5,ATshotsOnTarget,->,HTshotOnTarget
6,ATshotsOnTarget,->,ATgoals
7,possession,->,HTshots
8,possession,->,ATgoals
9,possession,->,HDA
10,HTgoals,->,HTshotOnTarget
11,HTgoals,->,HDA
12,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,ATgoals,->,HDA
2,HDA,->,HTgoals
ID,Variable 1,Dependency,Variable 2
1,ATgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,HTshots,->,RDlevel
2,HTshotOnTarget,->,RDlevel
3,ATshotsOnTarget,->,HDA
4,possession,->,RDlevel
5,possession,->,ATshots
6,HTgoals,->,RDlevel
7,HTgoals,->,HDA
8,ATgoals,->,ATshots
9,ATgoals,->,HDA
10,HDA,->,ATshots
ID,Variable 1,Dependency,Variable 2
1,HTshots,->,HTshotOnTarget
2,ATgoals,->,HDA
3,HDA,->,HTgoals
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,HTshotOnTarget
2,HTshots,->,HTshotOnTarget
3,ATshots,->,HTgoals
4,ATshotsOnTarget,->,RDlevel
5,ATshotsOnTarget,->,ATgoals
6,possession,->,ATgoals
7,HTgoals,->,RDlevel
8,HTgoals,->,HTshots
9,HTgoals,->,ATshots
10,ATgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,HTshotOnTarget
2,HTshots,->,HTshotOnTarget
3,HTshots,->,possession
4,ATshots,->,HTgoals
5,ATshotsOnTarget,->,RDlevel
6,ATshotsOnTarget,->,ATshots
7,ATshotsOnTarget,->,ATgoals
8,possession,->,RDlevel
9,possession,->,ATgoals
10,HTgoals,->,RDlevel
11,HTgoals,->,HTshots
12,ATgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,HTgoals,->,HDA
2,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,HTgoals
2,RDlevel,->,ATgoals
3,HTshots,->,HTgoals
4,HTshots,->,ATgoals
5,ATshots,->,possession
6,ATshots,->,HTgoals
7,ATshotsOnTarget,->,ATgoals
8,HTgoals,->,possession
9,HTgoals,->,HDA
10,HDA,->,HTshotOnTarget
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,HTgoals
2,RDlevel,->,ATgoals
3,HTshots,->,HTgoals
4,HTshots,->,ATgoals
5,ATshots,->,possession
6,ATshots,->,HTgoals
7,ATshotsOnTarget,->,ATshots
8,ATshotsOnTarget,->,ATgoals
9,HTgoals,->,possession
10,HTgoals,->,HDA
11,HDA,->,HTshotOnTarget
ID,Variable 1,Dependency,Variable 2
1,ATgoals,->,HDA
2,HDA,->,HTgoals
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,possession
2,HTshots,->,HTshotOnTarget
3,ATshots,->,HTshots
4,ATshots,->,ATshotsOnTarget
5,ATshotsOnTarget,->,HTshots
6,possession,->,HTgoals
7,possession,->,ATgoals
8,ATgoals,->,possession
9,ATgoals,->,HTgoals
10,ATgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,possession
2,HTshots,->,HTshotOnTarget
3,HTshots,->,possession
4,ATshots,->,HTshots
5,ATshots,->,ATshotsOnTarget
6,HTshotOnTarget,->,HTgoals
7,ATshotsOnTarget,->,HTshots
8,possession,->,HTgoals
9,ATgoals,->,possession
10,ATgoals,->,HTgoals
11,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,ATgoals,->,HDA
2,HDA,->,HTgoals
ID,Variable 1,Dependency,Variable 2
1,ATgoals,->,HDA
2,HDA,->,HTgoals
3,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,ATshots
2,RDlevel,->,HTshotOnTarget
3,RDlevel,->,possession
4,HTshots,->,HTshotOnTarget
5,ATshotsOnTarget,->,ATshots
6,ATshotsOnTarget,->,HDA
7,possession,->,ATgoals
8,HTgoals,->,HDA
9,ATgoals,->,HDA
10,HDA,->,HTshotOnTarget
ID,Variable 1,Dependency,Variable 2
1,HTgoals,->,HDA
2,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,HTgoals,->,HDA
2,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,ATgoals
2,HTshots,->,HTshotOnTarget
3,ATshots,->,HTshotOnTarget
4,ATshots,->,ATshotsOnTarget
5,ATshots,->,possession
6,HTshotOnTarget,->,HTgoals
7,ATshotsOnTarget,->,HTgoals
8,ATshotsOnTarget,->,ATgoals
9,possession,->,RDlevel
10,HTgoals,->,HDA
11,HDA,->,ATgoals
ID,Variable 1,Dependency,Variable 2
1,ATshots,->,ATshotsOnTarget
2,ATgoals,->,HDA
3,HDA,->,HTgoals
ID,Variable 1,Dependency,Variable 2
1,ATshots,->,ATshotsOnTarget
2,ATshotsOnTarget,->,ATshots
3,ATgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,HTshots,->,HTshotOnTarget
2,ATshots,->,HTshotOnTarget
3,HTshotOnTarget,->,ATgoals
4,ATshotsOnTarget,->,RDlevel
5,ATshotsOnTarget,->,HTshots
6,ATshotsOnTarget,->,ATshots
7,ATshotsOnTarget,->,ATgoals
8,possession,->,RDlevel
9,possession,->,ATshots
10,HTgoals,->,HTshots
11,ATgoals,->,HDA
12,HDA,->,RDlevel
13,HDA,->,ATshots
ID,Variable 1,Dependency,Variable 2
1,ATshots,->,ATshotsOnTarget
2,ATgoals,->,HDA
3,HDA,->,HTgoals
ID,Variable 1,Dependency,Variable 2
1,ATshots,->,ATshotsOnTarget
2,ATgoals,->,HDA
ID,Variable 1,Dependency,Variable 2
1,RDlevel,->,possession
2,HTshots,->,RDlevel
3,ATshots,->,ATshotsOnTarget
4,ATshots,->,HDA
5,HTshotOnTarget,->,HTshots
6,HTshotOnTarget,->,possession
7,possession,->,ATgoals
8,HTgoals,->,HTshotOnTarget
9,HTgoals,->,HDA
10,ATgoals,->,HDA
11,HDA,->,possession
ID,Variable 1,Dependency,Variable 2
1,CHI_Age,->,BF_BreastfedMonths
2,DIA_HadDiarrhoea,->,BF_EarlyBreastfeeding
3,ECO_WealthQuintile,->,KNW_WatchTV
4,ECO_WealthQuintile,->,WSH_ImprovedToilet
5,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
6,GEO_Region,->,CUL_LanguageGroup
7,HOU_CookingFuel,->,WSH_WaterTreated
8,IMM_Diptheria,->,DIA_HadDiarrhoea
9,IMM_Measles,->,CHI_Age
10,IMM_Measles,->,IMM_Diptheria
11,IMM_Measles,->,IMM_VitaminA1
12,KNW_WatchTV,->,MTH_Education
13,SRV_Near,->,DEL_SmallBaby
14,SRV_Near,->,SRV_OKAlone
15,SRV_Near,->,WSH_ImprovedWaterSource
ID,Variable 1,Dependency,Variable 2
1,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
2,CHI_Age,->,IMM_Measles
3,ECO_WealthQuintile,->,KNW_WatchTV
4,IMM_Diptheria,->,IMM_Measles
5,SRV_Near,->,DEL_SmallBaby
6,SRV_Near,->,SRV_OKAlone
ID,Variable 1,Dependency,Variable 2
1,BF_BottleFeeding,->,GEO_Region
2,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
3,CHI_Age,->,IMM_Measles
4,CHI_Weight4Height,->,MTH_MaternalAge
5,CHI_Weight4Height,->,SRV_Near
6,CUL_LanguageGroup,->,MTH_MaternalAge
7,CUL_Religion,->,ECO_WealthQuintile
8,DEL_SmallBaby,->,CHI_Weight4Height
9,DEL_SmallBaby,->,CUL_LanguageGroup
10,DEL_SmallBaby,->,HOU_CookingFuel
11,DEL_SmallBaby,->,KNW_WatchTV
12,DIA_HadDiarrhoea,->,SRV_Near
13,ECO_WealthQuintile,->,BF_BreastfedMonths
14,ECO_WealthQuintile,->,BF_EarlyBreastfeeding
15,ECO_WealthQuintile,->,CHI_Age
16,ECO_WealthQuintile,->,CHI_Weight4Height
17,ECO_WealthQuintile,->,DEL_SmallBaby
18,ECO_WealthQuintile,->,KNW_WatchTV
19,ECO_WealthQuintile,->,WSH_ImprovedToilet
20,FP_BirthsLast5Yrs,->,CHI_Age
21,FP_BirthsLast5Yrs,->,DEL_SmallBaby
22,FP_BirthsLast5Yrs,->,MTH_Education
23,FP_BirthsLast5Yrs,->,SRV_Near
24,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
25,FP_BirthsLast5Yrs,->,WSH_WaterTreated
26,FP_ModernMethod,->,DEL_SmallBaby
27,GEO_Region,->,BF_EarlyBreastfeeding
28,GEO_Region,->,CUL_Religion
29,GEO_Region,->,KNW_WatchTV
30,GEO_Region,->,MTH_MaternalAge
31,HOU_CookingFuel,->,WSH_WaterTreated
32,HOU_ModernWallMaterial,->,FP_ModernMethod
33,HOU_ModernWallMaterial,->,WSH_SafeStoolDisposal
34,HOU_ModernWallMaterial,->,WSH_WashWithAgent
35,HOU_ModernWallMaterial,->,WSH_WaterTreated
36,IMM_Diptheria,->,BF_EarlyBreastfeeding
37,IMM_Diptheria,->,IMM_Measles
38,IMM_Diptheria,->,KNW_WatchTV
39,IMM_Measles,->,IMM_VitaminA1
40,MTH_Education,->,BF_EarlyBreastfeeding
41,MTH_Education,->,KNW_WatchTV
42,MTH_MaternalAge,->,CUL_Religion
43,SRV_Near,->,DEL_SmallBaby
44,SRV_Near,->,GEO_Region
45,SRV_OKAlone,->,BF_BreastfedMonths
46,SRV_OKAlone,->,SRV_Near
47,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
48,WSH_ImprovedWaterSource,->,DEL_SmallBaby
49,WSH_ImprovedWaterSource,->,GEO_Region
50,WSH_ImprovedWaterSource,->,WSH_WaterTreated
51,WSH_WashWithAgent,->,BF_BreastfedMonths
52,WSH_WashWithAgent,->,CHI_Weight4Height
53,WSH_WashWithAgent,->,GEO_Region
ID,Variable 1,Dependency,Variable 2
1,BF_BottleFeeding,->,MTH_MaternalAge
2,CHI_Age,->,BF_BreastfedMonths
3,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
4,ECO_WealthQuintile,->,KNW_WatchTV
5,ECO_WealthQuintile,->,MTH_Education
6,ECO_WealthQuintile,->,WSH_WashWithAgent
7,GEO_Region,->,CUL_LanguageGroup
8,IMM_Measles,->,CHI_Age
9,IMM_Measles,->,FP_BirthsLast5Yrs
10,IMM_Measles,->,IMM_Diptheria
11,IMM_Measles,->,IMM_VitaminA1
12,IMM_VitaminA1,->,WSH_WaterTreated
13,KNW_WatchTV,->,WSH_SafeStoolDisposal
14,SRV_Near,->,HOU_ModernWallMaterial
15,SRV_OKAlone,->,SRV_Near
16,WSH_ImprovedToilet,->,ECO_WealthQuintile
17,WSH_ImprovedWaterSource,->,HOU_CookingFuel
18,WSH_WashWithAgent,->,BF_BottleFeeding
ID,Variable 1,Dependency,Variable 2
1,CHI_Age,->,IMM_Measles
2,ECO_WealthQuintile,->,KNW_WatchTV
3,GEO_Region,->,CUL_LanguageGroup
4,WSH_WashWithAgent,->,BF_BottleFeeding
ID,Variable 1,Dependency,Variable 2
1,BF_BottleFeeding,->,ECO_WealthQuintile
2,BF_BreastfedMonths,->,DEL_SmallBaby
3,BF_BreastfedMonths,->,KNW_WatchTV
4,BF_EarlyBreastfeeding,->,DEL_SmallBaby
5,BF_EarlyBreastfeeding,->,DIA_HadDiarrhoea
6,CHI_Age,->,IMM_Measles
7,CHI_Age,->,IMM_VitaminA1
8,CHI_Age,->,WSH_WaterTreated
9,CHI_Weight4Height,->,MTH_Education
10,CUL_LanguageGroup,->,CUL_Religion
11,CUL_LanguageGroup,->,HOU_ModernWallMaterial
12,CUL_LanguageGroup,->,MTH_MaternalAge
13,DEL_SmallBaby,->,GEO_Region
14,DEL_SmallBaby,->,WSH_ImprovedWaterSource
15,DIA_HadDiarrhoea,->,CUL_Religion
16,DIA_HadDiarrhoea,->,MTH_Education
17,ECO_WealthQuintile,->,DEL_SmallBaby
18,ECO_WealthQuintile,->,KNW_WatchTV
19,ECO_WealthQuintile,->,SRV_OKAlone
20,ECO_WealthQuintile,->,WSH_ImprovedToilet
21,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
22,ECO_WealthQuintile,->,WSH_WashWithAgent
23,FP_BirthsLast5Yrs,->,ECO_WealthQuintile
24,FP_BirthsLast5Yrs,->,HOU_ModernWallMaterial
25,FP_ModernMethod,->,BF_BottleFeeding
26,FP_ModernMethod,->,CHI_Age
27,FP_ModernMethod,->,DEL_SmallBaby
28,FP_ModernMethod,->,DIA_HadDiarrhoea
29,FP_ModernMethod,->,WSH_ImprovedToilet
30,GEO_Region,->,BF_BreastfedMonths
31,GEO_Region,->,CUL_LanguageGroup
32,GEO_Region,->,WSH_ImprovedToilet
33,IMM_Diptheria,->,CHI_Age
34,IMM_Diptheria,->,CUL_Religion
35,IMM_Diptheria,->,MTH_Education
36,IMM_VitaminA1,->,BF_BreastfedMonths
37,KNW_WatchTV,->,IMM_Diptheria
38,MTH_Education,->,BF_BreastfedMonths
39,MTH_Education,->,FP_BirthsLast5Yrs
40,MTH_MaternalAge,->,KNW_WatchTV
41,MTH_MaternalAge,->,WSH_ImprovedToilet
42,SRV_Near,->,HOU_ModernWallMaterial
43,SRV_Near,->,MTH_MaternalAge
44,SRV_OKAlone,->,IMM_Diptheria
45,SRV_OKAlone,->,SRV_Near
46,WSH_ImprovedToilet,->,BF_EarlyBreastfeeding
47,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
48,WSH_ImprovedWaterSource,->,HOU_CookingFuel
49,WSH_ImprovedWaterSource,->,SRV_OKAlone
50,WSH_ImprovedWaterSource,->,WSH_WaterTreated
51,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
52,WSH_SafeStoolDisposal,->,HOU_ModernWallMaterial
53,WSH_SafeStoolDisposal,->,WSH_WaterTreated
54,WSH_WashWithAgent,->,CHI_Weight4Height
ID,Variable 1,Dependency,Variable 2
1,CHI_Age,->,BF_BreastfedMonths
2,CUL_LanguageGroup,->,BF_EarlyBreastfeeding
3,CUL_LanguageGroup,->,GEO_Region
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,ECO_WealthQuintile,->,HOU_CookingFuel
6,ECO_WealthQuintile,->,KNW_WatchTV
7,ECO_WealthQuintile,->,WSH_ImprovedToilet
8,HOU_CookingFuel,->,WSH_WaterTreated
9,IMM_Measles,->,CHI_Age
10,IMM_Measles,->,IMM_Diptheria
11,IMM_Measles,->,IMM_VitaminA1
12,IMM_Measles,->,MTH_Education
13,SRV_Near,->,SRV_OKAlone
14,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
15,WSH_ImprovedToilet,->,WSH_WashWithAgent
16,WSH_ImprovedWaterSource,->,CUL_Religion
17,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
18,WSH_SafeStoolDisposal,->,SRV_Near
ID,Variable 1,Dependency,Variable 2
1,ECO_WealthQuintile,->,HOU_CookingFuel
2,IMM_Diptheria,->,IMM_Measles
3,MTH_Education,->,IMM_Measles
4,SRV_Near,->,SRV_OKAlone
5,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
6,WSH_SafeStoolDisposal,->,SRV_Near
ID,Variable 1,Dependency,Variable 2
1,BF_BottleFeeding,->,CHI_Weight4Height
2,BF_BottleFeeding,->,FP_BirthsLast5Yrs
3,BF_BreastfedMonths,->,DIA_HadDiarrhoea
4,BF_EarlyBreastfeeding,->,IMM_VitaminA1
5,BF_EarlyBreastfeeding,->,WSH_ImprovedWaterSource
6,CHI_Age,->,BF_BottleFeeding
7,CHI_Age,->,BF_BreastfedMonths
8,CHI_Age,->,DEL_SmallBaby
9,CHI_Age,->,GEO_Region
10,CHI_Age,->,WSH_ImprovedToilet
11,CHI_Weight4Height,->,DIA_HadDiarrhoea
12,CHI_Weight4Height,->,HOU_ModernWallMaterial
13,CHI_Weight4Height,->,MTH_Education
14,CUL_LanguageGroup,->,ECO_WealthQuintile
15,CUL_LanguageGroup,->,GEO_Region
16,CUL_LanguageGroup,->,WSH_ImprovedWaterSource
17,CUL_Religion,->,GEO_Region
18,CUL_Religion,->,IMM_VitaminA1
19,CUL_Religion,->,MTH_MaternalAge
20,CUL_Religion,->,SRV_Near
21,DEL_SmallBaby,->,BF_EarlyBreastfeeding
22,DEL_SmallBaby,->,CHI_Weight4Height
23,DEL_SmallBaby,->,KNW_WatchTV
24,DIA_HadDiarrhoea,->,ECO_WealthQuintile
25,DIA_HadDiarrhoea,->,WSH_WaterTreated
26,ECO_WealthQuintile,->,BF_BottleFeeding
27,ECO_WealthQuintile,->,HOU_CookingFuel
28,FP_BirthsLast5Yrs,->,CHI_Age
29,FP_BirthsLast5Yrs,->,IMM_Diptheria
30,FP_BirthsLast5Yrs,->,SRV_Near
31,FP_BirthsLast5Yrs,->,WSH_WaterTreated
32,GEO_Region,->,KNW_WatchTV
33,HOU_CookingFuel,->,MTH_Education
34,HOU_ModernWallMaterial,->,ECO_WealthQuintile
35,HOU_ModernWallMaterial,->,FP_ModernMethod
36,HOU_ModernWallMaterial,->,WSH_ImprovedWaterSource
37,IMM_Diptheria,->,IMM_Measles
38,IMM_Measles,->,FP_ModernMethod
39,IMM_VitaminA1,->,IMM_Measles
40,KNW_WatchTV,->,ECO_WealthQuintile
41,MTH_MaternalAge,->,CHI_Age
42,MTH_MaternalAge,->,FP_ModernMethod
43,MTH_MaternalAge,->,IMM_Diptheria
44,MTH_MaternalAge,->,WSH_WaterTreated
45,SRV_Near,->,SRV_OKAlone
46,SRV_OKAlone,->,CUL_LanguageGroup
47,WSH_ImprovedToilet,->,ECO_WealthQuintile
48,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
49,WSH_ImprovedToilet,->,WSH_WashWithAgent
50,WSH_ImprovedWaterSource,->,CUL_Religion
51,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
52,WSH_ImprovedWaterSource,->,FP_ModernMethod
53,WSH_ImprovedWaterSource,->,KNW_WatchTV
54,WSH_ImprovedWaterSource,->,WSH_WaterTreated
55,WSH_SafeStoolDisposal,->,SRV_Near
56,WSH_SafeStoolDisposal,->,WSH_WaterTreated
57,WSH_WashWithAgent,->,IMM_VitaminA1
58,WSH_WaterTreated,->,WSH_ImprovedToilet
ID,Variable 1,Dependency,Variable 2
1,BF_BreastfedMonths,->,BF_BottleFeeding
2,CHI_Age,->,IMM_Measles
3,CHI_Age,->,IMM_VitaminA1
4,CUL_LanguageGroup,->,HOU_ModernWallMaterial
5,ECO_WealthQuintile,->,KNW_WatchTV
6,GEO_Region,->,CUL_LanguageGroup
7,IMM_Diptheria,->,FP_ModernMethod
8,IMM_Measles,->,BF_BreastfedMonths
9,IMM_Measles,->,IMM_Diptheria
10,IMM_VitaminA1,->,BF_EarlyBreastfeeding
11,MTH_Education,->,MTH_MaternalAge
12,SRV_Near,->,SRV_OKAlone
13,WSH_ImprovedToilet,->,ECO_WealthQuintile
14,WSH_ImprovedToilet,->,WSH_WashWithAgent
15,WSH_WaterTreated,->,HOU_CookingFuel
16,WSH_WaterTreated,->,WSH_ImprovedWaterSource
ID,Variable 1,Dependency,Variable 2
1,CHI_Age,->,IMM_Measles
2,CHI_Age,->,IMM_VitaminA1
3,GEO_Region,->,CUL_LanguageGroup
4,IMM_Measles,->,IMM_Diptheria
5,KNW_WatchTV,->,ECO_WealthQuintile
6,WSH_WaterTreated,->,HOU_CookingFuel
ID,Variable 1,Dependency,Variable 2
1,BF_BottleFeeding,->,DIA_HadDiarrhoea
2,BF_BreastfedMonths,->,DIA_HadDiarrhoea
3,BF_BreastfedMonths,->,FP_ModernMethod
4,BF_EarlyBreastfeeding,->,BF_BottleFeeding
5,CHI_Age,->,CUL_Religion
6,CHI_Age,->,ECO_WealthQuintile
7,CHI_Age,->,IMM_Measles
8,CHI_Age,->,IMM_VitaminA1
9,CHI_Age,->,KNW_WatchTV
10,CHI_Age,->,MTH_MaternalAge
11,CUL_LanguageGroup,->,MTH_Education
12,CUL_Religion,->,HOU_ModernWallMaterial
13,DEL_SmallBaby,->,CHI_Weight4Height
14,DEL_SmallBaby,->,WSH_ImprovedToilet
15,ECO_WealthQuintile,->,BF_BreastfedMonths
16,FP_BirthsLast5Yrs,->,CHI_Age
17,FP_BirthsLast5Yrs,->,DIA_HadDiarrhoea
18,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
19,FP_ModernMethod,->,CHI_Weight4Height
20,FP_ModernMethod,->,FP_BirthsLast5Yrs
21,GEO_Region,->,CUL_LanguageGroup
22,GEO_Region,->,DIA_HadDiarrhoea
23,GEO_Region,->,SRV_Near
24,GEO_Region,->,WSH_ImprovedToilet
25,HOU_CookingFuel,->,MTH_MaternalAge
26,HOU_ModernWallMaterial,->,WSH_ImprovedWaterSource
27,IMM_Diptheria,->,CHI_Age
28,IMM_Diptheria,->,HOU_CookingFuel
29,IMM_Diptheria,->,WSH_ImprovedToilet
30,IMM_Measles,->,CHI_Weight4Height
31,IMM_Measles,->,DIA_HadDiarrhoea
32,IMM_Measles,->,IMM_Diptheria
33,IMM_VitaminA1,->,BF_EarlyBreastfeeding
34,IMM_VitaminA1,->,GEO_Region
35,KNW_WatchTV,->,ECO_WealthQuintile
36,KNW_WatchTV,->,GEO_Region
37,MTH_Education,->,ECO_WealthQuintile
38,MTH_Education,->,MTH_MaternalAge
39,MTH_Education,->,WSH_SafeStoolDisposal
40,MTH_MaternalAge,->,FP_ModernMethod
41,MTH_MaternalAge,->,WSH_WaterTreated
42,SRV_Near,->,ECO_WealthQuintile
43,SRV_Near,->,HOU_CookingFuel
